,padjScreen,p_naive,p_aware
BTN2A1,2.2946938080976175e-16,8.443516595836029e-15,1.349345172484542e-16
BTN2A2,4.1647926763110465e-15,1.443701243401688e-14,2.449016453675906e-15
BTN2A3P,0.024793721880365473,0.0452757564186788,0.01457941308297299
BTN3A1,1.0278310203273723e-18,4.172671909166816e-17,6.043938500703018e-19
BTN3A2,8.264340863794213e-14,1.1203434766295059e-11,4.859667293725954e-14
BTN3A3,1.3385755999733763e-28,4.962323811715479e-26,7.871204940092113e-29
BTNL8,3.0704959688198217e-27,1.8055388906527357e-27,2.582695861675908e-20
BTRC,0.007337233957108818,0.013608541422689078,0.004314502084974148
BUB1B,1.681101383521504e-109,9.885353890384177e-110,8.383445126803938e-104
BUB3,9.492688584609805e-46,1.7323707068557377e-42,5.581970662204124e-46
BUD13,0.004080056131331374,0.002399188957084484,0.08871906666595451
BUD23,1.612375329627267e-20,9.481225162103073e-21,2.9505050303445872e-08
BX284613.2,3.733025649830381e-10,2.195125171639158e-10,1.481900779849171e-05
BX293535.1,0.1036330788769956,,
BX322234.1,2.468660307177213e-29,1.4516424179291088e-29,3.554326325871911e-25
BX470102.1,0.214022160665516,,
BX640514.2,0.012853145884716848,0.1816944914020496,0.0075580150561178686
BYSL,4.77315507896299e-26,2.8067508355976686e-26,6.307657271645975e-21
BZW1,7.43008337774301e-09,4.369100183011725e-09,0.02265094964126686
BZW2,2.570844900620597e-33,1.5117298628764741e-33,5.491004338786839e-20
C10orf105,3.988020072318849e-23,2.3450691387955206e-23,2.4406629621543057e-22
C10orf143,5.718496028255646e-17,6.725276359198273e-17,3.963757511908552e-17
C10orf88,8.692430488308989e-17,1.7838874983640345e-13,5.1113961588980004e-17
C11orf1,0.0003018587314361423,0.00017750151266296494,0.0007216301816030715
C11orf16,1.4811838351081912e-08,8.709781890780068e-09,2.5822151586407583e-08
C11orf21,1.5240518697666658e-31,6.174681453938087e-29,8.961858117317094e-32
C11orf24,2.3967828834075594e-15,1.4093764500548963e-15,1.8081629610531556e-05
C11orf45,0.9793807775210932,,
C11orf49,0.01308659621475278,0.871307267850249,0.007695290484646635
C11orf53,3.7284557094386543e-13,2.1924379168148506e-13,0.0003836559568614476
C11orf54,1.9499792260204237e-23,1.6418262601958538e-21,1.146643201716379e-23
C11orf58,0.023173664058497457,0.7175550424720479,0.013626773042994969
C11orf65,6.582076584921565e-09,3.870448089172527e-09,5.415735055148182e-06
C11orf68,0.00011604975866731747,0.5588490100528107,6.824055613570537e-05
C11orf71,0.2941823018988981,,
C11orf80,1.5902290997959137e-31,9.350999036917144e-32,6.3079532578508616e-18
C11orf91,6.13725159304288e-13,4.1157041468630156e-12,3.608878352385037e-13
C11orf95,0.17299210020767908,,
C11orf96,1.7806295408759094e-22,2.9989854978758227e-19,1.0470607740717204e-22
C11orf97,5.650293166145934e-08,6.645065916818022e-08,4.087525464894861e-08
C12orf29,5.5402207534914275e-06,3.2578072516001276e-06,0.05833275278567365
C12orf4,4.5359708026149095e-06,2.6672797405216555e-06,0.8830118974616135
C12orf43,0.0018479945881496017,0.48530310039163144,0.0010866733363282543
C12orf45,8.650890027582437e-16,5.086969187444834e-16,2.7171387009021557e-07
C12orf54,5.92639339962602e-39,3.484887742238349e-39,3.8984939526408644e-35
C12orf57,0.028263967022581903,0.2743079643647471,0.016620015848127823
C12orf60,0.02506546208484726,0.8366463452729764,0.014739204045842867
C12orf65,3.287015350644977e-06,1.932858440469851e-06,0.09208803025312404
C12orf66,1.2348110822906321e-27,7.26104008708946e-28,6.166610518014111e-16
C12orf73,4.652799595183835e-13,2.735978390731013e-13,2.72527059863246e-06
C12orf75,7.114366237162485e-12,4.183449531927198e-12,4.940812512829059e-10
C12orf76,1.989898557170938e-06,0.018610762120528267,1.1701169029076567e-06
