,padjScreen,p_naive,p_aware
AC007066.2,0.0003800847457917937,0.00475185070283393,0.00014267346136145735
AC007098.1,4.262089485569354e-05,0.08764522958581461,1.421313492889079e-05
AC007114.1,0.001730150375515415,0.9601569698660377,0.000708516786792362
AC007114.2,1.5077007837172943e-09,1.4015504549824796e-05,3.0718841452540173e-10
AC007182.1,4.020773797085452e-21,1.571216997514137e-19,2.8964259553433034e-22
AC007191.1,0.0037840498110910344,0.0016237842970431024,0.11621851868230029
AC007216.3,6.802095173306407e-09,2.6375321972620387e-05,1.4805629000794604e-09
AC007238.1,0.016832963120507142,1.0,0.007883653857103821
AC007277.1,3.9931618967656453e-10,5.221421119937858e-07,7.685645847527318e-11
AC007278.1,0.000766573648934727,0.0029293853126512496,0.0002990142056931339
AC007319.1,0.0008621663844026688,0.3653856850780604,0.0003384327574366626
AC007336.1,0.007213562712381361,0.0282324935529832,0.0032148665579813432
AC007342.3,2.3391764034721964e-05,0.00010816651196846942,7.543175398995052e-06
AC007342.4,6.874559855910738e-20,5.4839307001673635e-21,1.337679171715762e-17
AC007342.5,1.798825522506284e-17,1.765186948806334e-18,5.665510695295108e-14
AC007342.7,3.1658096769119627e-24,9.177394781853288e-17,1.806533417149377e-25
AC007342.8,1.8489291255116962e-07,4.6877980623839665e-08,6.527312325783137e-06
AC007342.9,2.0620431096909484e-10,3.8554415622607546e-11,3.5480536346124237e-07
AC007383.1,3.313777180912465e-08,0.008390744062168718,7.780047195991679e-09
AC007384.1,0.00023231831144981415,0.27248767852785943,8.482447293678911e-05
AC007390.1,0.0001297617881592723,0.4024381750480187,4.593983286689943e-05
AC007405.1,2.4049603419227605e-18,7.191055029227932e-13,2.184425956691772e-19
AC007405.3,1.6035287981648392e-22,4.5252692738663244e-15,1.0405602818608191e-23
AC007406.3,2.33510189078928e-09,8.554705553804525e-08,4.854882254924407e-10
AC007406.4,3.5618268803843745e-11,2.8797769618378795e-08,6.179424430587329e-12
AC007448.5,0.11211618117767773,,
AC007485.2,0.012803761173764399,0.005897159757809542,0.0602983930088587
AC007541.1,0.13154011367851995,,
AC007552.2,0.010651184561337228,0.004855103201200997,0.1042611527922893
AC007566.1,8.928889531855069e-19,9.784712397929689e-10,7.810559431443798e-20
AC007608.1,3.966906229415258e-20,1.097570428558523e-18,3.1127004024300888e-21
AC007608.3,0.001203586005322743,0.056484064332640464,0.0004826008995000611
AC007611.1,2.4313954909817633e-25,1.51679720121469e-17,1.2877514016289472e-26
AC007613.1,6.063514256120181e-06,0.005019825194315616,1.8189412640206446e-06
AC007637.1,6.466998629198934e-10,1.493793631174144e-07,1.2682083233763938e-10
AC007663.1,0.04577699380896374,0.07558349651861263,0.022774736979509297
AC007663.2,2.4109250209148535e-07,6.190577231263103e-08,2.2250813364546195e-07
AC007671.1,1.0132020615132045e-18,1.2428561860587065e-18,8.900768606981058e-20
AC007681.1,0.04679217194290472,0.026975750373025048,0.04661774784271994
AC007686.3,5.75050416498801e-14,1.8981444627348215e-09,7.709734087999581e-15
AC007728.2,0.014162784902559927,0.03131543065080179,0.006561814637850439
AC007731.1,3.249295814951168e-05,1.0680929520940998e-05,0.0003758474828280666
AC007743.1,1.9584140435179873e-24,3.867668608918017e-17,1.1023379245944932e-25
AC007773.1,1.0718752180159449e-11,1.7716973269951674e-12,7.002533169352423e-06
AC007842.1,0.000605015615488297,0.0002330264853516214,0.5242008552999192
AC007877.1,2.137431252620393e-37,5.542480827247109e-28,4.6543840335701275e-39
AC007878.1,2.0254219662117354e-09,2.6028523313715854e-06,4.1827178278378527e-10
AC007881.4,0.1934452416434657,,
AC007906.2,0.00010016426671228561,0.0004916028158819414,3.4919966616301604e-05
AC007920.2,3.1629079003975e-33,9.147345529231977e-32,9.44195605206883e-35
AC007938.3,0.00015459286914976038,0.6955992104164579,5.514862417109369e-05
AC007996.1,2.2694706276682287e-05,7.3106394162896164e-06,0.00011849835431853385
AC007998.3,0.3022059126159325,,
AC008014.1,0.000494307032476339,0.00018828258052388389,0.059649939123939275
AC008026.1,0.007334553649861848,0.003271066934364642,0.10758699248209692
AC008038.1,0.002560688689504257,0.0010736883676357,0.5460789320522418
AC008074.2,0.31820067036723426,,
AC008079.1,0.28453460935629094,,
AC008105.1,0.23728599140316337,,
AC008105.2,0.025467422007854686,0.012232147088886966,0.7647507298692899
AC008105.3,0.04869735702540235,0.024309347893831258,1.0
AC008115.3,4.4357478328776545e-07,2.3484482714930313e-07,1.1730094837626574e-07
AC008115.4,2.2272084410598664e-11,1.8448066179607328e-10,3.789962673995387e-12
AC008124.1,2.1705236939215572e-20,3.948414817648714e-11,1.6647064488979637e-21
AC008267.3,1.8830243483479132e-09,0.002091579378904048,3.876952466715324e-10
AC008268.1,2.2419989917287756e-07,3.553671425333193e-06,5.728964868899387e-08
AC008269.1,1.9415586951448524e-05,0.015436075871599921,6.206691268556062e-06
AC008280.2,9.74935945660542e-09,0.0026329916113256536,2.1593232146370727e-09
AC008393.1,0.007042979642903361,0.42554878576343735,0.0031335921168397377
