,truth_class,DE_naive,DE_aware,predicted_class,sample_size,cn_signal,replicate
HCRTR2,DSG,True,False,DSG,60,strong,2
SNIP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
OLFML2B,DCG,False,True,DCG,60,strong,2
RUFY2,DIG,True,True,DIG,60,strong,2
BTG3-AS1,DIG,True,True,DIG,60,strong,2
RGR,DIG,True,True,DIG,60,strong,2
AXL,DIG,True,True,DIG,60,strong,2
STRN4,DIG,True,True,DIG,60,strong,2
SPATA4,NEUTRAL,False,False,NEUTRAL,60,strong,2
SAXO1,DIG,True,True,DIG,60,strong,2
PLAC4,DIG,True,True,DIG,60,strong,2
COLEC12,DIG,True,True,DIG,60,strong,2
OSBPL2,DCG,False,True,DCG,60,strong,2
CNOT6LP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
GET3,DIG,True,True,DIG,60,strong,2
IMPDH1P7,DIG,True,True,DIG,60,strong,2
THOC5,NEUTRAL,False,False,NEUTRAL,60,strong,2
PDLIM1P1,DIG,True,True,DIG,60,strong,2
DBH-AS1,NEUTRAL,False,True,DCG,60,strong,2
MIR1-1HG,DCG,False,False,NEUTRAL,60,strong,2
ADGRB3,DIG,False,True,DCG,60,strong,2
MALT1,NEUTRAL,False,False,NEUTRAL,60,strong,2
MGRN1,DCG,False,True,DCG,60,strong,2
NCKAP5,NEUTRAL,True,True,DIG,60,strong,2
FREM3,NEUTRAL,False,False,NEUTRAL,60,strong,2
DNAJB12P1,DIG,True,True,DIG,60,strong,2
RSU1P2,DIG,True,True,DIG,60,strong,2
COX14,DIG,True,True,DIG,60,strong,2
DENND3,DCG,False,True,DCG,60,strong,2
PCP4L1,DCG,False,True,DCG,60,strong,2
KRT18P16,NEUTRAL,False,True,DCG,60,strong,2
H1-3,DSG,False,False,NEUTRAL,60,strong,2
ASH1L,DCG,False,True,DCG,60,strong,2
CATSPERE,DCG,False,False,NEUTRAL,60,strong,2
FCAR,DSG,True,False,DSG,60,strong,2
SLC3A2,DIG,True,True,DIG,60,strong,2
CHGA,NEUTRAL,False,False,NEUTRAL,60,strong,2
UQCRQ,DIG,True,True,DIG,60,strong,2
SSC5D,DSG,True,False,DSG,60,strong,2
MYBPC3,DIG,True,True,DIG,60,strong,2
CMC1,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPS4XP13,DIG,True,True,DIG,60,strong,2
SCLY,NEUTRAL,False,False,NEUTRAL,60,strong,2
PPP1R7,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF727,DSG,True,False,DSG,60,strong,2
FER,NEUTRAL,False,False,NEUTRAL,60,strong,2
RALGAPA1P1,NEUTRAL,False,False,NEUTRAL,60,strong,2
PLSCR3,NEUTRAL,False,False,NEUTRAL,60,strong,2
CHDH,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF483,NEUTRAL,False,False,NEUTRAL,60,strong,2
AK4,NEUTRAL,False,False,NEUTRAL,60,strong,2
CRYBB3,NEUTRAL,False,False,NEUTRAL,60,strong,2
LRRC61,DIG,True,True,DIG,60,strong,2
PCDHA3,DIG,True,True,DIG,60,strong,2
TTC9C,DIG,True,True,DIG,60,strong,2
EEF1A1P22,NEUTRAL,False,False,NEUTRAL,60,strong,2
KCTD20,DIG,True,True,DIG,60,strong,2
FAM221B,DIG,True,True,DIG,60,strong,2
LLPH,DSG,True,False,DSG,60,strong,2
G3BP2,DIG,True,True,DIG,60,strong,2
BACH1-IT1,DIG,True,True,DIG,60,strong,2
SBF2-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC01624,NEUTRAL,False,False,NEUTRAL,60,strong,2
PADI2,NEUTRAL,False,False,NEUTRAL,60,strong,2
FCSK,NEUTRAL,False,False,NEUTRAL,60,strong,2
MROH7,DIG,True,True,DIG,60,strong,2
ASRGL1,DIG,True,True,DIG,60,strong,2
CLIC5,DSG,True,False,DSG,60,strong,2
KCTD5,DCG,False,True,DCG,60,strong,2
BLK,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF701,DSG,False,True,DCG,60,strong,2
SPINK2,DIG,True,True,DIG,60,strong,2
KLHL35,DSG,True,False,DSG,60,strong,2
AP3B1,NEUTRAL,False,False,NEUTRAL,60,strong,2
STON1-GTF2A1L,DIG,True,True,DIG,60,strong,2
GALNT8,DSG,False,False,NEUTRAL,60,strong,2
CLEC12A-AS1,DSG,True,False,DSG,60,strong,2
HLA-E,DSG,False,False,NEUTRAL,60,strong,2
GINS2,NEUTRAL,False,True,DCG,60,strong,2
LINC01725,NEUTRAL,False,False,NEUTRAL,60,strong,2
PLB1,DIG,True,True,DIG,60,strong,2
CCK,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZFP30,DSG,False,False,NEUTRAL,60,strong,2
PSORS1C3,DSG,True,False,DSG,60,strong,2
NPY,DSG,True,False,DSG,60,strong,2
RIPK4,DIG,True,True,DIG,60,strong,2
DPY19L3,DSG,True,False,DSG,60,strong,2
ZSCAN16-AS1,DSG,True,False,DSG,60,strong,2
EPHB1,DSG,False,False,NEUTRAL,60,strong,2
ZNF454,DIG,True,True,DIG,60,strong,2
BTBD9,DSG,True,False,DSG,60,strong,2
PTCD2,NEUTRAL,False,False,NEUTRAL,60,strong,2
SIKE1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ADCY7,NEUTRAL,False,False,NEUTRAL,60,strong,2
KCNV1,DCG,True,True,DIG,60,strong,2
TAC1,DSG,True,False,DSG,60,strong,2
CEP131,DCG,False,True,DCG,60,strong,2
P2RY6,DSG,True,False,DSG,60,strong,2
GNB5,NEUTRAL,False,False,NEUTRAL,60,strong,2
CERNA1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF763,DIG,False,False,NEUTRAL,60,strong,2
TSTD1,DCG,False,True,DCG,60,strong,2
LMNB2,NEUTRAL,False,False,NEUTRAL,60,strong,2
NF1,DIG,True,True,DIG,60,strong,2
RAB3IP,DSG,True,False,DSG,60,strong,2
NCR1,DSG,False,True,DCG,60,strong,2
BSND,NEUTRAL,False,False,NEUTRAL,60,strong,2
ECM1,DCG,False,False,NEUTRAL,60,strong,2
UGT1A9,NEUTRAL,False,False,NEUTRAL,60,strong,2
DHX34,DIG,True,False,DSG,60,strong,2
ARHGAP22,DIG,False,False,NEUTRAL,60,strong,2
VWC2L,NEUTRAL,False,False,NEUTRAL,60,strong,2
BLNK,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF474-AS1,DIG,True,True,DIG,60,strong,2
TYRO3,NEUTRAL,False,False,NEUTRAL,60,strong,2
FAM53B-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPL21P99,DSG,True,False,DSG,60,strong,2
IGSF10,DSG,True,False,DSG,60,strong,2
SLC11A1,NEUTRAL,False,False,NEUTRAL,60,strong,2
B2M,NEUTRAL,False,False,NEUTRAL,60,strong,2
NT5C3AP2,DSG,False,True,DCG,60,strong,2
FAR1,NEUTRAL,False,False,NEUTRAL,60,strong,2
GAS5,DCG,False,True,DCG,60,strong,2
BDP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
FKBP14-AS1,DSG,False,False,NEUTRAL,60,strong,2
CCDC178,NEUTRAL,False,False,NEUTRAL,60,strong,2
SDS,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF622,DCG,False,True,DCG,60,strong,2
CIB4,DIG,True,True,DIG,60,strong,2
VTA1,DIG,True,True,DIG,60,strong,2
IP6K3,DSG,True,False,DSG,60,strong,2
MIR761,NEUTRAL,False,False,NEUTRAL,60,strong,2
MOGS,DIG,True,True,DIG,60,strong,2
FTCDNL1,DIG,True,True,DIG,60,strong,2
MASP1,DCG,False,True,DCG,60,strong,2
SCG2,NEUTRAL,False,False,NEUTRAL,60,strong,2
PCDHB9,DIG,True,True,DIG,60,strong,2
C1QL3,DCG,True,True,DIG,60,strong,2
ATP6V1F,DIG,True,True,DIG,60,strong,2
MEDAG,NEUTRAL,False,False,NEUTRAL,60,strong,2
SNHG8,NEUTRAL,False,False,NEUTRAL,60,strong,2
KRT18P14,DIG,True,True,DIG,60,strong,2
CENPS-CORT,NEUTRAL,False,False,NEUTRAL,60,strong,2
OR7A5,DIG,True,True,DIG,60,strong,2
HNRNPKP1,DIG,True,False,DSG,60,strong,2
CLU,NEUTRAL,False,True,DCG,60,strong,2
ZNF337,DCG,False,True,DCG,60,strong,2
CCDC92,DIG,True,True,DIG,60,strong,2
LINC01249,DIG,False,True,DCG,60,strong,2
AK2,NEUTRAL,False,False,NEUTRAL,60,strong,2
PBOV1,DIG,True,True,DIG,60,strong,2
CNGB1,NEUTRAL,False,False,NEUTRAL,60,strong,2
DKKL1,DIG,False,False,NEUTRAL,60,strong,2
MAIP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
BRPF3,DIG,True,True,DIG,60,strong,2
SYNPR,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZC3H7B,NEUTRAL,False,False,NEUTRAL,60,strong,2
CDKL3,NEUTRAL,False,False,NEUTRAL,60,strong,2
UGT1A1,NEUTRAL,False,False,NEUTRAL,60,strong,2
PADI4,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMEM184B,NEUTRAL,False,False,NEUTRAL,60,strong,2
DENND10,NEUTRAL,False,False,NEUTRAL,60,strong,2
HS3ST6,DCG,False,True,DCG,60,strong,2
IGKV1OR2-118,DIG,True,True,DIG,60,strong,2
LINC00589,NEUTRAL,False,False,NEUTRAL,60,strong,2
CD70,NEUTRAL,False,False,NEUTRAL,60,strong,2
DCAF17,NEUTRAL,False,False,NEUTRAL,60,strong,2
TAX1BP1,DSG,True,False,DSG,60,strong,2
SLF1,NEUTRAL,False,False,NEUTRAL,60,strong,2
RAPGEF1,NEUTRAL,False,False,NEUTRAL,60,strong,2
IFNWP19,DIG,True,True,DIG,60,strong,2
CTCFL,DCG,False,True,DCG,60,strong,2
MNS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
FKBP4P1,NEUTRAL,False,False,NEUTRAL,60,strong,2
HCG20,DSG,True,False,DSG,60,strong,2
CCDC152,DCG,True,True,DIG,60,strong,2
GATB,NEUTRAL,False,False,NEUTRAL,60,strong,2
RILPL1,DIG,True,True,DIG,60,strong,2
IFTAP,DIG,True,True,DIG,60,strong,2
PRKAR2A,NEUTRAL,False,False,NEUTRAL,60,strong,2
NSA2P6,NEUTRAL,False,False,NEUTRAL,60,strong,2
RNF216P1,DSG,True,False,DSG,60,strong,2
SRSF3,DIG,True,True,DIG,60,strong,2
RPAIN,NEUTRAL,False,False,NEUTRAL,60,strong,2
PTBP1P,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPL35P1,DCG,False,True,DCG,60,strong,2
USP54,DIG,True,True,DIG,60,strong,2
H2BC9,DSG,True,False,DSG,60,strong,2
CES4A,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC00880,DCG,True,True,DIG,60,strong,2
SMUG1,DIG,False,True,DCG,60,strong,2
SEMA6C,DCG,False,True,DCG,60,strong,2
C19orf33,DSG,True,False,DSG,60,strong,2
DSEL,NEUTRAL,False,False,NEUTRAL,60,strong,2
BCL2L14,DSG,True,False,DSG,60,strong,2
MSTO1,DCG,False,True,DCG,60,strong,2
BRIX1P1,DCG,False,True,DCG,60,strong,2
RPL21P7,NEUTRAL,False,False,NEUTRAL,60,strong,2
RN7SL431P,DCG,False,True,DCG,60,strong,2
TANC1,NEUTRAL,False,False,NEUTRAL,60,strong,2
G3BP1,DIG,True,True,DIG,60,strong,2
CLGN,NEUTRAL,False,False,NEUTRAL,60,strong,2
COIL,DSG,True,False,DSG,60,strong,2
DUXAP1,DIG,True,True,DIG,60,strong,2
JMJD7-PLA2G4B,NEUTRAL,False,False,NEUTRAL,60,strong,2
MXD1,DIG,True,True,DIG,60,strong,2
LGALS8-AS1,DCG,False,True,DCG,60,strong,2
DOK2,NEUTRAL,True,True,DIG,60,strong,2
VPS26B,NEUTRAL,False,False,NEUTRAL,60,strong,2
PLEKHG3,NEUTRAL,False,False,NEUTRAL,60,strong,2
PDE11A,NEUTRAL,False,False,NEUTRAL,60,strong,2
POMGNT2,NEUTRAL,True,True,DIG,60,strong,2
SLC17A9,DCG,True,True,DIG,60,strong,2
KIR3DX1,DSG,True,False,DSG,60,strong,2
NACC2,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC01856,NEUTRAL,False,False,NEUTRAL,60,strong,2
CSF3R,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC00494,DCG,False,True,DCG,60,strong,2
MAP4K1,DSG,True,False,DSG,60,strong,2
FLOT2,DSG,True,False,DSG,60,strong,2
MIR8075,DIG,True,True,DIG,60,strong,2
SLC38A10,DCG,False,True,DCG,60,strong,2
NT5DC1,DIG,True,True,DIG,60,strong,2
CFAP299,NEUTRAL,False,False,NEUTRAL,60,strong,2
AP1B1,NEUTRAL,False,False,NEUTRAL,60,strong,2
PLEKHG7,DIG,True,True,DIG,60,strong,2
MIR1228,DIG,True,True,DIG,60,strong,2
ERMAP,DIG,True,True,DIG,60,strong,2
IL1RAP,DCG,False,True,DCG,60,strong,2
KDELR1,DIG,True,True,DIG,60,strong,2
FNDC9,DIG,False,False,NEUTRAL,60,strong,2
TRPC6,NEUTRAL,False,False,NEUTRAL,60,strong,2
CLDN6,DCG,False,True,DCG,60,strong,2
MARCKSL1P1,NEUTRAL,False,False,NEUTRAL,60,strong,2
UQCRFS1P1,NEUTRAL,False,False,NEUTRAL,60,strong,2
EIF4A2,DCG,False,False,NEUTRAL,60,strong,2
SELENOWP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
CATIP-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
POLR1E,DIG,True,True,DIG,60,strong,2
NDUFAF4P3,NEUTRAL,False,False,NEUTRAL,60,strong,2
TGM5,NEUTRAL,False,False,NEUTRAL,60,strong,2
WNT5A-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
MRPL14,DSG,True,False,DSG,60,strong,2
RFC5,DIG,True,True,DIG,60,strong,2
ZNF2,DIG,True,True,DIG,60,strong,2
APBB1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC22A14,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPL4P3,DCG,True,True,DIG,60,strong,2
GNPDA2,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPS4XP20,DSG,True,False,DSG,60,strong,2
RAD51AP2,DIG,True,True,DIG,60,strong,2
CFH,DCG,False,True,DCG,60,strong,2
TMEM18,DIG,False,False,NEUTRAL,60,strong,2
OSGEP,DIG,True,True,DIG,60,strong,2
AKAP6,DIG,True,True,DIG,60,strong,2
HMGA2,DSG,True,False,DSG,60,strong,2
KCNAB1,DSG,True,False,DSG,60,strong,2
RNF212B,DIG,False,False,NEUTRAL,60,strong,2
RSPO2,DCG,True,True,DIG,60,strong,2
CCL23,DIG,True,True,DIG,60,strong,2
MSANTD1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF519,DIG,True,True,DIG,60,strong,2
MIR6071,DIG,True,True,DIG,60,strong,2
PYGB,DCG,True,True,DIG,60,strong,2
EIF2B2,NEUTRAL,False,False,NEUTRAL,60,strong,2
TRIM23,NEUTRAL,False,False,NEUTRAL,60,strong,2
SUCLA2-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
PCNX1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZNF709,DIG,True,True,DIG,60,strong,2
ALDOAP2,NEUTRAL,False,True,DCG,60,strong,2
SLC12A1,NEUTRAL,False,False,NEUTRAL,60,strong,2
DYNC1LI2,NEUTRAL,False,True,DCG,60,strong,2
MDGA2,DIG,True,True,DIG,60,strong,2
ZCCHC9,NEUTRAL,False,False,NEUTRAL,60,strong,2
ST6GALNAC2,DCG,False,True,DCG,60,strong,2
RPS15AP30,NEUTRAL,True,True,DIG,60,strong,2
ZNF281,DCG,False,True,DCG,60,strong,2
CNTNAP5,NEUTRAL,False,False,NEUTRAL,60,strong,2
MAFK,DSG,True,False,DSG,60,strong,2
NRP2,NEUTRAL,False,False,NEUTRAL,60,strong,2
MOB4,DIG,True,True,DIG,60,strong,2
CRYBA4,NEUTRAL,False,False,NEUTRAL,60,strong,2
FBXO43,DCG,False,True,DCG,60,strong,2
MIR7703,DIG,True,True,DIG,60,strong,2
SPCS3,NEUTRAL,False,False,NEUTRAL,60,strong,2
MANBAL,DCG,False,True,DCG,60,strong,2
SENP7,DIG,True,True,DIG,60,strong,2
FOXC2,NEUTRAL,False,False,NEUTRAL,60,strong,2
YLPM1,NEUTRAL,False,False,NEUTRAL,60,strong,2
OR5BK1P,DIG,True,True,DIG,60,strong,2
AOX3P-AOX2P,NEUTRAL,False,False,NEUTRAL,60,strong,2
PPP1R14BP2,NEUTRAL,False,False,NEUTRAL,60,strong,2
OR2H2,DSG,True,False,DSG,60,strong,2
SMAD3,NEUTRAL,False,False,NEUTRAL,60,strong,2
SELENOI,DIG,True,True,DIG,60,strong,2
HIF3A,DIG,True,True,DIG,60,strong,2
TAF9,NEUTRAL,False,False,NEUTRAL,60,strong,2
OR7E2P,DIG,True,True,DIG,60,strong,2
MDH1,DIG,True,True,DIG,60,strong,2
FOXI1,DIG,True,True,DIG,60,strong,2
CD151,NEUTRAL,False,False,NEUTRAL,60,strong,2
CIR1P2,NEUTRAL,False,False,NEUTRAL,60,strong,2
B3GALNT1,DSG,True,False,DSG,60,strong,2
RALBP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ARL8A,DCG,False,True,DCG,60,strong,2
P4HA2,DIG,True,True,DIG,60,strong,2
PCM1,NEUTRAL,True,True,DIG,60,strong,2
ANXA4,DIG,False,False,NEUTRAL,60,strong,2
P2RY2,DSG,True,False,DSG,60,strong,2
ARHGEF38-IT1,NEUTRAL,False,False,NEUTRAL,60,strong,2
EMP2,DCG,False,True,DCG,60,strong,2
VDR,DIG,True,True,DIG,60,strong,2
CLCF1,DCG,False,True,DCG,60,strong,2
MIR3150BHG,DCG,False,False,NEUTRAL,60,strong,2
PMFBP1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC30A7,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZFYVE28,NEUTRAL,False,False,NEUTRAL,60,strong,2
PRR5L,DIG,True,True,DIG,60,strong,2
SHQ1,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC00992,DIG,True,True,DIG,60,strong,2
NUCB2,DIG,True,True,DIG,60,strong,2
PRDM12,NEUTRAL,True,True,DIG,60,strong,2
ERFL,DSG,True,False,DSG,60,strong,2
ZNF44,DIG,True,True,DIG,60,strong,2
FAM219B,NEUTRAL,False,False,NEUTRAL,60,strong,2
CFAP410,DSG,True,False,DSG,60,strong,2
HOXD10,NEUTRAL,False,False,NEUTRAL,60,strong,2
MEOX2,DSG,True,False,DSG,60,strong,2
EEF1AKMT1,NEUTRAL,False,False,NEUTRAL,60,strong,2
CDC42P6,NEUTRAL,False,False,NEUTRAL,60,strong,2
HNRNPC,DIG,True,True,DIG,60,strong,2
FUT8,NEUTRAL,False,False,NEUTRAL,60,strong,2
SORD,NEUTRAL,False,False,NEUTRAL,60,strong,2
RBPJL,DCG,False,True,DCG,60,strong,2
TMIE,NEUTRAL,False,False,NEUTRAL,60,strong,2
CTRB1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SNORA20,NEUTRAL,False,False,NEUTRAL,60,strong,2
C1orf198,DCG,False,True,DCG,60,strong,2
FAM171B,DIG,True,True,DIG,60,strong,2
SNORA52,NEUTRAL,False,False,NEUTRAL,60,strong,2
KANSL1L,NEUTRAL,False,False,NEUTRAL,60,strong,2
MTURN,DSG,True,False,DSG,60,strong,2
HES1,DCG,False,True,DCG,60,strong,2
ACAP2-IT1,DCG,False,True,DCG,60,strong,2
PTPN11,DIG,True,True,DIG,60,strong,2
ARHGEF39,DIG,True,True,DIG,60,strong,2
FAM118A,NEUTRAL,False,False,NEUTRAL,60,strong,2
SERPINB6,DIG,True,True,DIG,60,strong,2
RNF14,DIG,True,True,DIG,60,strong,2
USP28,NEUTRAL,False,False,NEUTRAL,60,strong,2
CASP6,NEUTRAL,False,False,NEUTRAL,60,strong,2
GAPDHP2,DSG,False,False,NEUTRAL,60,strong,2
FIBCD1,NEUTRAL,False,False,NEUTRAL,60,strong,2
PRPF19,DIG,True,True,DIG,60,strong,2
NYNRIN,DIG,True,True,DIG,60,strong,2
CPEB4,DIG,True,True,DIG,60,strong,2
PLEK,DIG,True,True,DIG,60,strong,2
PPP1R14D,NEUTRAL,False,False,NEUTRAL,60,strong,2
RNF6,NEUTRAL,False,False,NEUTRAL,60,strong,2
MTFMT,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPF1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ACSS2,DCG,True,True,DIG,60,strong,2
NDUFS4,DIG,True,True,DIG,60,strong,2
EEF1AKMT2,NEUTRAL,False,False,NEUTRAL,60,strong,2
COL20A1,DCG,False,False,NEUTRAL,60,strong,2
RUNDC1,NEUTRAL,False,False,NEUTRAL,60,strong,2
NOL7,DSG,True,False,DSG,60,strong,2
SH2D1B,DCG,True,True,DIG,60,strong,2
SMTN,NEUTRAL,False,False,NEUTRAL,60,strong,2
YIF1B,DSG,True,False,DSG,60,strong,2
LHX8,NEUTRAL,False,False,NEUTRAL,60,strong,2
LINC01611,DIG,True,True,DIG,60,strong,2
HECA,DIG,True,True,DIG,60,strong,2
ELF1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SS18,DIG,True,True,DIG,60,strong,2
IFT57,DIG,True,False,DSG,60,strong,2
MAP4K3,DIG,True,True,DIG,60,strong,2
KLHL5,NEUTRAL,False,False,NEUTRAL,60,strong,2
CMTM6,NEUTRAL,False,False,NEUTRAL,60,strong,2
TOGARAM1,DIG,True,True,DIG,60,strong,2
MAFB,DCG,False,True,DCG,60,strong,2
LINC02183,NEUTRAL,False,False,NEUTRAL,60,strong,2
SLC7A10,DSG,True,False,DSG,60,strong,2
SLITRK5,NEUTRAL,False,False,NEUTRAL,60,strong,2
GRM3,DSG,False,False,NEUTRAL,60,strong,2
MR1,DCG,False,True,DCG,60,strong,2
QPCTL,DIG,True,True,DIG,60,strong,2
PLEKHG4,NEUTRAL,False,False,NEUTRAL,60,strong,2
NDUFA7,DIG,True,True,DIG,60,strong,2
CHST11,DIG,True,True,DIG,60,strong,2
LINC00839,DIG,True,True,DIG,60,strong,2
ADAM23,NEUTRAL,False,False,NEUTRAL,60,strong,2
CASP4,NEUTRAL,False,False,NEUTRAL,60,strong,2
SYT2,DCG,False,True,DCG,60,strong,2
BAHD1,NEUTRAL,False,False,NEUTRAL,60,strong,2
TTLL3,DIG,False,False,NEUTRAL,60,strong,2
NOD1,DSG,True,False,DSG,60,strong,2
BCL9P1,NEUTRAL,False,False,NEUTRAL,60,strong,2
SFRP2,NEUTRAL,False,False,NEUTRAL,60,strong,2
RPL21P39,DSG,True,False,DSG,60,strong,2
ANKRD37,NEUTRAL,False,False,NEUTRAL,60,strong,2
H2BC17,DSG,True,False,DSG,60,strong,2
FGF18,DIG,True,True,DIG,60,strong,2
ZXDC,DIG,True,True,DIG,60,strong,2
CLEC1A,DSG,True,False,DSG,60,strong,2
UGP2,DIG,True,True,DIG,60,strong,2
LINC02235,DCG,False,True,DCG,60,strong,2
MIF,NEUTRAL,False,False,NEUTRAL,60,strong,2
TLR4,NEUTRAL,False,False,NEUTRAL,60,strong,2
GMCL1,DIG,False,True,DCG,60,strong,2
HM13,DCG,False,True,DCG,60,strong,2
TNRC18,DSG,False,False,NEUTRAL,60,strong,2
MBOAT1,DSG,False,False,NEUTRAL,60,strong,2
ROMO1,DCG,False,True,DCG,60,strong,2
STK33,NEUTRAL,False,False,NEUTRAL,60,strong,2
FGFR4,DIG,True,True,DIG,60,strong,2
UCN,DIG,True,True,DIG,60,strong,2
KIF20A,DIG,True,True,DIG,60,strong,2
RPL7AP2,DIG,True,True,DIG,60,strong,2
TUT4,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMEM156,NEUTRAL,False,True,DCG,60,strong,2
CHST4,NEUTRAL,False,False,NEUTRAL,60,strong,2
TOX2,DCG,True,True,DIG,60,strong,2
ZRANB2,NEUTRAL,False,False,NEUTRAL,60,strong,2
HACL1,DIG,True,True,DIG,60,strong,2
EMC3,DIG,True,True,DIG,60,strong,2
PAK5,DSG,False,False,NEUTRAL,60,strong,2
SERPINA9,NEUTRAL,False,False,NEUTRAL,60,strong,2
MTX1,DCG,False,True,DCG,60,strong,2
ZNF146,DSG,True,False,DSG,60,strong,2
NAV2-AS2,DIG,True,True,DIG,60,strong,2
ABRAXAS2,NEUTRAL,False,False,NEUTRAL,60,strong,2
PLXNC1,DIG,True,True,DIG,60,strong,2
NR3C1,DIG,True,True,DIG,60,strong,2
TRPV4,DIG,True,True,DIG,60,strong,2
HCG27,DSG,True,False,DSG,60,strong,2
EMP1,DIG,False,True,DCG,60,strong,2
TMC7,DCG,False,True,DCG,60,strong,2
RPS10-NUDT3,DSG,True,False,DSG,60,strong,2
SAP30-DT,NEUTRAL,False,False,NEUTRAL,60,strong,2
OAF,NEUTRAL,False,False,NEUTRAL,60,strong,2
KMO,DCG,False,True,DCG,60,strong,2
NCAN,DIG,True,True,DIG,60,strong,2
ULBP3,DIG,True,True,DIG,60,strong,2
THEM5,DCG,False,False,NEUTRAL,60,strong,2
RAB7A,DSG,True,False,DSG,60,strong,2
RNFT2,NEUTRAL,False,False,NEUTRAL,60,strong,2
CAMK2D,NEUTRAL,False,False,NEUTRAL,60,strong,2
SMYD4,NEUTRAL,False,False,NEUTRAL,60,strong,2
INO80-AS1,NEUTRAL,False,False,NEUTRAL,60,strong,2
EREG,DIG,True,True,DIG,60,strong,2
GDF9,DIG,False,False,NEUTRAL,60,strong,2
MUC19,DIG,False,False,NEUTRAL,60,strong,2
TMEM89,NEUTRAL,False,False,NEUTRAL,60,strong,2
CREB1,NEUTRAL,False,False,NEUTRAL,60,strong,2
ATAD2B,DIG,True,True,DIG,60,strong,2
RXRA,NEUTRAL,False,False,NEUTRAL,60,strong,2
OGDHL,DIG,True,True,DIG,60,strong,2
LINC02794,NEUTRAL,False,False,NEUTRAL,60,strong,2
C3orf22,DIG,True,True,DIG,60,strong,2
FAM133CP,DIG,True,True,DIG,60,strong,2
CACNA1H,DCG,False,True,DCG,60,strong,2
RABGEF1,DSG,False,False,NEUTRAL,60,strong,2
ORC1,NEUTRAL,False,False,NEUTRAL,60,strong,2
TMEM97,DSG,True,False,DSG,60,strong,2
CYP4X1,NEUTRAL,False,False,NEUTRAL,60,strong,2
CHMP3,DIG,True,True,DIG,60,strong,2
FAM117B,NEUTRAL,False,False,NEUTRAL,60,strong,2
ACTG1P22,DIG,True,True,DIG,60,strong,2
MAGEL2,NEUTRAL,False,False,NEUTRAL,60,strong,2
TFDP1P1,DCG,False,True,DCG,60,strong,2
CACYBPP2,NEUTRAL,False,False,NEUTRAL,60,strong,2
CSPG4,NEUTRAL,False,False,NEUTRAL,60,strong,2
ERH,NEUTRAL,False,False,NEUTRAL,60,strong,2
YIPF4,DIG,True,True,DIG,60,strong,2
LZTS2,NEUTRAL,False,False,NEUTRAL,60,strong,2
FNBP4,DIG,True,True,DIG,60,strong,2
PIK3R1,NEUTRAL,False,False,NEUTRAL,60,strong,2
COX20P1,DIG,True,True,DIG,60,strong,2
TMEM132C,DIG,True,True,DIG,60,strong,2
SERPINE2,NEUTRAL,False,False,NEUTRAL,60,strong,2
TRMT1L,DCG,False,True,DCG,60,strong,2
FAM86GP,NEUTRAL,False,False,NEUTRAL,60,strong,2
GMPPB,NEUTRAL,False,False,NEUTRAL,60,strong,2
ZCCHC4,NEUTRAL,False,False,NEUTRAL,60,strong,2
