,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
132,40,5000,strong,15,S40_G5000_CNstrong_R15,DCG_vs_DSG,516,18,233,730,0.9662921348314607,0.6889185580774366,0.8043647700701481,0.8323313293253173,0.8324271934772209,0.6939600576693573,749,748
133,40,5000,strong,15,S40_G5000_CNstrong_R15,DCG_vs_DIG,516,65,233,1431,0.8881239242685026,0.6889185580774366,0.7759398496240602,0.867260579064588,0.8227346801082369,0.6948924770565864,749,1496
134,40,5000,strong,16,S40_G5000_CNstrong_R16,DCG_vs_DSG,534,19,216,729,0.9656419529837251,0.712,0.819646968534152,0.8431241655540721,0.8432994652406417,0.7113872600424902,750,748
135,40,5000,strong,16,S40_G5000_CNstrong_R16,DCG_vs_DIG,534,65,216,1431,0.8914858096828047,0.712,0.7916975537435137,0.8748886910062333,0.8342754010695187,0.7129689750864731,750,1496
136,40,5000,strong,17,S40_G5000_CNstrong_R17,DCG_vs_DSG,487,27,263,721,0.9474708171206225,0.6493333333333333,0.7705696202531646,0.8064085447263017,0.8066185383244207,0.645848606058761,750,748
137,40,5000,strong,17,S40_G5000_CNstrong_R17,DCG_vs_DIG,487,46,263,1450,0.9136960600375235,0.6493333333333333,0.7591582229150429,0.8624220837043634,0.8092923351158645,0.6857302301282053,750,1496
138,40,5000,strong,18,S40_G5000_CNstrong_R18,DCG_vs_DSG,507,20,244,728,0.9620493358633776,0.6750998668442078,0.7934272300469484,0.8238825883922615,0.8241809494648847,0.6789687920231621,751,748
139,40,5000,strong,18,S40_G5000_CNstrong_R18,DCG_vs_DIG,507,53,244,1444,0.9053571428571429,0.6750998668442078,0.7734553775743707,0.8678825622775801,0.8198478626138207,0.6976282882703614,751,1497
140,40,5000,strong,19,S40_G5000_CNstrong_R19,DCG_vs_DSG,535,23,215,725,0.9587813620071685,0.7133333333333334,0.8180428134556575,0.8411214953271028,0.8412923351158645,0.7059223543294939,750,748
141,40,5000,strong,19,S40_G5000_CNstrong_R19,DCG_vs_DIG,535,69,215,1428,0.8857615894039735,0.7133333333333334,0.7902511078286558,0.8736092567868269,0.833620574482298,0.7097200955878975,750,1497
142,40,5000,strong,2,S40_G5000_CNstrong_R2,DCG_vs_DSG,484,21,266,727,0.9584158415841584,0.6453333333333333,0.7713147410358566,0.8084112149532711,0.8086292335115864,0.6528721954501604,750,748
143,40,5000,strong,2,S40_G5000_CNstrong_R2,DCG_vs_DIG,484,76,266,1421,0.8642857142857143,0.6453333333333333,0.7389312977099237,0.8477970627503337,0.7972825651302605,0.6481707256451158,750,1497
144,40,5000,strong,20,S40_G5000_CNstrong_R20,DCG_vs_DSG,519,27,232,721,0.9505494505494505,0.6910785619174434,0.8003084040092521,0.8272181454302868,0.8274911526164757,0.6805461213867972,751,748
145,40,5000,strong,20,S40_G5000_CNstrong_R20,DCG_vs_DIG,519,64,232,1433,0.8902229845626072,0.6910785619174434,0.7781109445277361,0.8683274021352313,0.8241631954543797,0.6977232142476087,751,1497
146,40,5000,strong,3,S40_G5000_CNstrong_R3,DCG_vs_DSG,517,18,233,730,0.9663551401869159,0.6893333333333334,0.8046692607003891,0.8324432576769025,0.8326345811051693,0.6942066806281814,750,748
147,40,5000,strong,3,S40_G5000_CNstrong_R3,DCG_vs_DIG,517,72,233,1425,0.8777589134125636,0.6893333333333334,0.772218073188947,0.8642634623943035,0.8206185704742819,0.6875595053171775,750,1497
148,40,5000,strong,4,S40_G5000_CNstrong_R4,DCG_vs_DSG,517,17,234,731,0.9681647940074907,0.6884154460719041,0.8046692607003891,0.8325550366911274,0.8328440866723157,0.6950360379772796,751,748
149,40,5000,strong,4,S40_G5000_CNstrong_R4,DCG_vs_DIG,517,66,234,1431,0.8867924528301887,0.6884154460719041,0.775112443778111,0.8665480427046264,0.8221636348595993,0.6934193948602245,751,1497
150,40,5000,strong,5,S40_G5000_CNstrong_R5,DCG_vs_DSG,522,22,228,727,0.9595588235294118,0.696,0.8068006182380216,0.8332221480987325,0.8333137516688918,0.6931921444727267,750,749
151,40,5000,strong,5,S40_G5000_CNstrong_R5,DCG_vs_DIG,522,53,228,1445,0.9078260869565218,0.696,0.7879245283018868,0.875,0.8303097463284379,0.7139306540450524,750,1498
152,40,5000,strong,6,S40_G5000_CNstrong_R6,DCG_vs_DSG,516,16,233,732,0.9699248120300752,0.6889185580774366,0.8056206088992974,0.8336673346693386,0.833764091872943,0.6973356074192496,749,748
153,40,5000,strong,6,S40_G5000_CNstrong_R6,DCG_vs_DIG,516,52,233,1445,0.9084507042253521,0.6889185580774366,0.7835990888382688,0.8731077471059662,0.8270912095664404,0.7095459596318558,749,1497
154,40,5000,strong,7,S40_G5000_CNstrong_R7,DCG_vs_DSG,522,19,228,729,0.9648798521256932,0.696,0.8086754453911696,0.835113484646195,0.8352994652406417,0.6980550698372737,750,748
155,40,5000,strong,7,S40_G5000_CNstrong_R7,DCG_vs_DIG,522,66,228,1430,0.8877551020408163,0.696,0.7802690582959642,0.8691006233303651,0.8259411764705882,0.6993341346427948,750,1496
156,40,5000,strong,8,S40_G5000_CNstrong_R8,DCG_vs_DSG,489,17,260,731,0.9664031620553359,0.6528704939919893,0.7792828685258965,0.8149632598530394,0.8150716106323582,0.6660684931544857,749,748
157,40,5000,strong,8,S40_G5000_CNstrong_R8,DCG_vs_DIG,489,55,260,1441,0.8988970588235294,0.6528704939919893,0.7563805104408353,0.8596881959910914,0.8080528940548181,0.6779698609885336,749,1496
158,40,5000,strong,9,S40_G5000_CNstrong_R9,DCG_vs_DSG,521,28,229,720,0.9489981785063752,0.6946666666666667,0.8021555042340262,0.828437917222964,0.8286167557932264,0.6819960380489298,750,748
159,40,5000,strong,9,S40_G5000_CNstrong_R9,DCG_vs_DIG,521,63,229,1434,0.8921232876712328,0.6946666666666667,0.7811094452773614,0.8700489541611037,0.8262912491649966,0.7016562627412837,750,1497
160,40,5000,weak,1,S40_G5000_CNweak_R1,DCG_vs_DSG,381,23,369,725,0.943069306930693,0.508,0.6603119584055459,0.7383177570093458,0.7386256684491979,0.5376866339232917,750,748
161,40,5000,weak,1,S40_G5000_CNweak_R1,DCG_vs_DIG,381,58,369,1438,0.8678815489749431,0.508,0.6408746846089151,0.8098842386464826,0.7346149732620321,0.5580470456832644,750,1496
162,40,5000,weak,10,S40_G5000_CNweak_R10,DCG_vs_DSG,381,19,368,729,0.9525,0.5086782376502003,0.6631853785900783,0.7414829659318637,0.7416385840657418,0.5460779948111736,749,748
163,40,5000,weak,10,S40_G5000_CNweak_R10,DCG_vs_DIG,381,77,368,1419,0.8318777292576419,0.5086782376502003,0.6313173156586578,0.8017817371937639,0.728603824707453,0.5349647646037893,749,1496
164,40,5000,weak,11,S40_G5000_CNweak_R11,DCG_vs_DSG,402,23,349,726,0.9458823529411765,0.5352862849533955,0.6836734693877551,0.752,0.7522893374032664,0.5598749955790255,751,749
165,40,5000,weak,11,S40_G5000_CNweak_R11,DCG_vs_DIG,402,75,349,1424,0.8427672955974843,0.5352862849533955,0.6547231270358306,0.8115555555555556,0.7426264646915076,0.5598547837315339,751,1499
166,40,5000,weak,12,S40_G5000_CNweak_R12,DCG_vs_DSG,373,24,377,724,0.9395465994962217,0.49733333333333335,0.6503923278116827,0.7323097463284379,0.7326238859180035,0.5270803427104924,750,748
167,40,5000,weak,12,S40_G5000_CNweak_R12,DCG_vs_DIG,373,77,377,1420,0.8288888888888889,0.49733333333333335,0.6216666666666667,0.7979528259902091,0.7229485637942552,0.5254070683763801,750,1497
168,40,5000,weak,13,S40_G5000_CNweak_R13,DCG_vs_DSG,379,17,371,731,0.9570707070707071,0.5053333333333333,0.6614310645724258,0.7409879839786382,0.7413030303030302,0.5471870516563522,750,748
169,40,5000,weak,13,S40_G5000_CNweak_R13,DCG_vs_DIG,379,66,371,1430,0.851685393258427,0.5053333333333333,0.6343096234309623,0.8054318788958148,0.7306078431372549,0.5457121661655567,750,1496
170,40,5000,weak,14,S40_G5000_CNweak_R14,DCG_vs_DSG,405,11,344,736,0.9735576923076923,0.540720961281709,0.6952789699570815,0.7627005347593583,0.7629976961696363,0.5869817605469776,749,747
171,40,5000,weak,14,S40_G5000_CNweak_R14,DCG_vs_DIG,405,83,344,1411,0.8299180327868853,0.540720961281709,0.6548100242522231,0.8096299598751672,0.7425827028630767,0.5545715198454403,749,1494
172,40,5000,weak,15,S40_G5000_CNweak_R15,DCG_vs_DSG,364,25,385,723,0.9357326478149101,0.48598130841121495,0.6397188049209139,0.7261189044756179,0.7262794242590834,0.5159671919360121,749,748
173,40,5000,weak,15,S40_G5000_CNweak_R15,DCG_vs_DIG,364,92,385,1404,0.7982456140350878,0.48598130841121495,0.604149377593361,0.7875278396436526,0.7122419911040032,0.4974854929327306,749,1496
174,40,5000,weak,16,S40_G5000_CNweak_R16,DCG_vs_DSG,381,23,369,725,0.943069306930693,0.508,0.6603119584055459,0.7383177570093458,0.7386256684491979,0.5376866339232917,750,748
175,40,5000,weak,16,S40_G5000_CNweak_R16,DCG_vs_DIG,381,88,369,1408,0.8123667377398721,0.508,0.6251025430680885,0.796527159394479,0.7245882352941176,0.5211746597524952,750,1496
176,40,5000,weak,17,S40_G5000_CNweak_R17,DCG_vs_DSG,352,22,398,726,0.9411764705882353,0.4693333333333333,0.6263345195729537,0.719626168224299,0.7199607843137255,0.5082035906165263,750,748
177,40,5000,weak,17,S40_G5000_CNweak_R17,DCG_vs_DIG,352,58,398,1438,0.8585365853658536,0.4693333333333333,0.6068965517241379,0.7969723953695459,0.7152816399286988,0.525660265874125,750,1496
178,40,5000,weak,18,S40_G5000_CNweak_R18,DCG_vs_DSG,376,21,375,727,0.947103274559194,0.5006657789613849,0.6550522648083623,0.7358238825883923,0.7362954563256122,0.5355130802478019,751,748
179,40,5000,weak,18,S40_G5000_CNweak_R18,DCG_vs_DIG,376,64,375,1433,0.8545454545454545,0.5006657789613849,0.6314021830394626,0.8047153024911032,0.7289568039763504,0.5443633363190818,751,1497
180,40,5000,weak,19,S40_G5000_CNweak_R19,DCG_vs_DSG,392,17,358,731,0.9584352078239609,0.5226666666666666,0.6764452113891286,0.7496662216288384,0.749969696969697,0.5610779430100138,750,748
181,40,5000,weak,19,S40_G5000_CNweak_R19,DCG_vs_DIG,392,76,358,1421,0.8376068376068376,0.5226666666666666,0.6436781609195402,0.8068535825545171,0.7359492317969272,0.5479982791044519,750,1497
182,40,5000,weak,2,S40_G5000_CNweak_R2,DCG_vs_DSG,366,23,384,725,0.9408740359897172,0.488,0.6426690079016681,0.7283044058744993,0.7286256684491978,0.5214297917258784,750,748
183,40,5000,weak,2,S40_G5000_CNweak_R2,DCG_vs_DIG,366,70,384,1427,0.8394495412844036,0.488,0.6172006745362564,0.7979528259902091,0.7206199064796259,0.5261550631000685,750,1497
184,40,5000,weak,20,S40_G5000_CNweak_R20,DCG_vs_DSG,382,23,369,725,0.9432098765432099,0.5086551264980027,0.6608996539792388,0.7384923282188125,0.7389532316981993,0.5381179746705814,751,748
185,40,5000,weak,20,S40_G5000_CNweak_R20,DCG_vs_DIG,382,73,369,1424,0.8395604395604396,0.5086551264980027,0.6334991708126037,0.8033807829181495,0.7299454657206114,0.5398708410023546,751,1497
186,40,5000,weak,3,S40_G5000_CNweak_R3,DCG_vs_DSG,382,23,368,725,0.9432098765432099,0.5093333333333333,0.6614718614718614,0.7389853137516689,0.7392923351158645,0.5387690277548882,750,748
187,40,5000,weak,3,S40_G5000_CNweak_R3,DCG_vs_DIG,382,59,368,1438,0.8662131519274376,0.5093333333333333,0.6414777497900923,0.8099688473520249,0.7349605878423513,0.5579411328284604,750,1497
188,40,5000,weak,4,S40_G5000_CNweak_R4,DCG_vs_DSG,391,24,360,724,0.9421686746987952,0.5206391478029294,0.6706689536878216,0.7438292194796531,0.7442767931528016,0.5459392057858802,751,748
189,40,5000,weak,4,S40_G5000_CNweak_R4,DCG_vs_DIG,391,75,360,1422,0.8390557939914163,0.5206391478029294,0.6425636811832375,0.8064946619217082,0.7352694737010639,0.5474943441751947,751,1497
190,40,5000,weak,5,S40_G5000_CNweak_R5,DCG_vs_DSG,370,20,380,729,0.9487179487179487,0.49333333333333335,0.6491228070175439,0.733155436957972,0.7333155318202048,0.5317985028806398,750,749
191,40,5000,weak,5,S40_G5000_CNweak_R5,DCG_vs_DIG,370,59,380,1439,0.8624708624708625,0.49333333333333335,0.6276505513146734,0.8047153024911032,0.7269737427681353,0.5446871849486914,750,1498
192,40,5000,weak,6,S40_G5000_CNweak_R6,DCG_vs_DSG,373,19,376,729,0.951530612244898,0.4979973297730307,0.6538124452234881,0.7361389445557782,0.7362981301271571,0.5374744400443409,749,748
193,40,5000,weak,6,S40_G5000_CNweak_R6,DCG_vs_DIG,373,58,376,1439,0.8654292343387471,0.4979973297730307,0.6322033898305085,0.8067675868210151,0.7296265873982054,0.5498282202592295,749,1497
194,40,5000,weak,7,S40_G5000_CNweak_R7,DCG_vs_DSG,377,22,373,726,0.9448621553884712,0.5026666666666667,0.6562228024369017,0.7363150867823764,0.7366274509803922,0.5352926221827262,750,748
195,40,5000,weak,7,S40_G5000_CNweak_R7,DCG_vs_DIG,377,75,373,1421,0.834070796460177,0.5026666666666667,0.627287853577371,0.8005342831700801,0.7262664884135472,0.5323119601588212,750,1496
196,40,5000,weak,8,S40_G5000_CNweak_R8,DCG_vs_DSG,345,16,404,732,0.9556786703601108,0.4606141522029373,0.6216216216216216,0.7194388777555111,0.7196118889356932,0.5133750808275214,749,748
197,40,5000,weak,8,S40_G5000_CNweak_R8,DCG_vs_DIG,345,64,404,1432,0.843520782396088,0.4606141522029373,0.5958549222797928,0.7915367483296214,0.7089167017699178,0.5104014150037777,749,1496
198,40,5000,weak,9,S40_G5000_CNweak_R9,DCG_vs_DSG,367,22,383,726,0.9434447300771208,0.48933333333333334,0.6444249341527656,0.7296395193591455,0.7299607843137256,0.5244748093386985,750,748
199,40,5000,weak,9,S40_G5000_CNweak_R9,DCG_vs_DIG,367,74,383,1423,0.8321995464852607,0.48933333333333334,0.6162888329135181,0.796617712505563,0.7199505678022713,0.5222981015360834,750,1497
200,60,5000,strong,1,S60_G5000_CNstrong_R1,DCG_vs_DSG,511,20,239,728,0.9623352165725048,0.6813333333333333,0.7978142076502732,0.8271028037383178,0.8272976827094475,0.6842169980539923,750,748
201,60,5000,strong,1,S60_G5000_CNstrong_R1,DCG_vs_DIG,511,49,239,1447,0.9125,0.6813333333333333,0.7801526717557252,0.8717720391807658,0.8242896613190731,0.7070281878493432,750,1496
202,60,5000,strong,10,S60_G5000_CNstrong_R10,DCG_vs_DSG,512,14,237,734,0.973384030418251,0.6835781041388518,0.8031372549019608,0.8323313293253173,0.8324307632993724,0.696338524961343,749,748
203,60,5000,strong,10,S60_G5000_CNstrong_R10,DCG_vs_DIG,512,52,237,1444,0.9078014184397163,0.6835781041388518,0.7798933739527799,0.8712694877505568,0.8244093729250408,0.7053532732169001,749,1496
204,60,5000,strong,11,S60_G5000_CNstrong_R11,DCG_vs_DSG,527,15,224,734,0.9723247232472325,0.7017310252996005,0.8151585460170147,0.8406666666666667,0.8408521615149538,0.7095361508165298,751,749
205,60,5000,strong,11,S60_G5000_CNstrong_R11,DCG_vs_DIG,527,52,224,1447,0.9101899827288429,0.7017310252996005,0.7924812030075188,0.8773333333333333,0.8335206160520684,0.7195251158624971,751,1499
206,60,5000,strong,12,S60_G5000_CNstrong_R12,DCG_vs_DSG,521,11,229,737,0.9793233082706767,0.6946666666666667,0.8127925117004681,0.8397863818424566,0.8399803921568627,0.7104293864299984,750,748
207,60,5000,strong,12,S60_G5000_CNstrong_R12,DCG_vs_DIG,521,40,229,1457,0.928698752228164,0.6946666666666667,0.7948131197559115,0.8802848242100578,0.8339732798931195,0.7277346161268743,750,1497
208,60,5000,strong,13,S60_G5000_CNstrong_R13,DCG_vs_DSG,521,19,229,729,0.9648148148148148,0.6946666666666667,0.8077519379844961,0.8344459279038718,0.834632798573975,0.6969478735072304,750,748
209,60,5000,strong,13,S60_G5000_CNstrong_R13,DCG_vs_DIG,521,46,229,1450,0.9188712522045855,0.6946666666666667,0.7911921032649962,0.877560106856634,0.8319590017825311,0.7207655098819681,750,1496
210,60,5000,strong,14,S60_G5000_CNstrong_R14,DCG_vs_DSG,536,23,213,724,0.9588550983899821,0.7156208277703605,0.8195718654434251,0.8422459893048129,0.8424155008999058,0.707797334316639,749,747
211,60,5000,strong,14,S60_G5000_CNstrong_R14,DCG_vs_DIG,536,61,213,1433,0.897822445561139,0.7156208277703605,0.7964338781575037,0.8778421756576015,0.8373954205786208,0.7200842400189227,749,1494
212,60,5000,strong,15,S60_G5000_CNstrong_R15,DCG_vs_DSG,509,16,240,732,0.9695238095238096,0.6795727636849133,0.7990580847723705,0.8289913159652639,0.8290911946766812,0.6896443483975261,749,748
213,60,5000,strong,15,S60_G5000_CNstrong_R15,DCG_vs_DIG,509,44,240,1452,0.9204339963833634,0.6795727636849133,0.7818740399385561,0.8734966592427617,0.8250804994895156,0.7114835685298511,749,1496
214,60,5000,strong,16,S60_G5000_CNstrong_R16,DCG_vs_DSG,527,18,223,730,0.9669724770642202,0.7026666666666667,0.8138996138996138,0.8391188251001335,0.839301247771836,0.7052647561307431,750,748
215,60,5000,strong,16,S60_G5000_CNstrong_R16,DCG_vs_DIG,527,37,223,1459,0.9343971631205674,0.7026666666666667,0.802130898021309,0.8842386464826358,0.8389670231729054,0.7372780862610886,750,1496
216,60,5000,strong,17,S60_G5000_CNstrong_R17,DCG_vs_DSG,502,25,248,723,0.952561669829222,0.6693333333333333,0.7862176977290525,0.8177570093457944,0.8179554367201426,0.6658290801924901,750,748
217,60,5000,strong,17,S60_G5000_CNstrong_R17,DCG_vs_DIG,502,59,248,1437,0.8948306595365418,0.6693333333333333,0.7658276125095347,0.8633125556544969,0.8149474153297683,0.6862511567050782,750,1496
218,60,5000,strong,18,S60_G5000_CNstrong_R18,DCG_vs_DSG,520,21,231,727,0.9611829944547134,0.6924101198402131,0.804953560371517,0.8318879252835224,0.8321676267650263,0.6916345494667443,751,748
219,60,5000,strong,18,S60_G5000_CNstrong_R18,DCG_vs_DIG,520,38,231,1459,0.931899641577061,0.6924101198402131,0.7944996180290298,0.880338078291815,0.8335130091519035,0.7283048321593435,751,1497
220,60,5000,strong,19,S60_G5000_CNstrong_R19,DCG_vs_DSG,535,19,215,729,0.9657039711191335,0.7133333333333334,0.8205521472392638,0.8437917222963952,0.8439661319073084,0.7125022322601889,750,748
221,60,5000,strong,19,S60_G5000_CNstrong_R19,DCG_vs_DIG,535,60,215,1437,0.8991596638655462,0.7133333333333334,0.7955390334572491,0.8776145972407655,0.836626586506346,0.7195424762119171,750,1497
222,60,5000,strong,2,S60_G5000_CNstrong_R2,DCG_vs_DSG,527,14,223,734,0.9741219963031423,0.7026666666666667,0.8164213787761425,0.8417890520694259,0.8419750445632799,0.7119528611353422,750,748
223,60,5000,strong,2,S60_G5000_CNstrong_R2,DCG_vs_DIG,527,46,223,1451,0.9197207678883071,0.7026666666666667,0.7966742252456538,0.8802848242100578,0.8359692718770876,0.7269692613841106,750,1497
224,60,5000,strong,20,S60_G5000_CNstrong_R20,DCG_vs_DSG,499,15,252,733,0.9708171206225681,0.6644474034620506,0.7889328063241107,0.8218812541694464,0.8221969637631108,0.6787698320831923,751,748
225,60,5000,strong,20,S60_G5000_CNstrong_R20,DCG_vs_DIG,499,51,252,1446,0.9072727272727272,0.6644474034620506,0.7671022290545734,0.8652135231316725,0.8151896335947526,0.691643981207289,751,1497
226,60,5000,strong,3,S60_G5000_CNstrong_R3,DCG_vs_DSG,509,18,241,730,0.9658444022770398,0.6786666666666666,0.7971808927173062,0.8271028037383178,0.827301247771836,0.6854001019696044,750,748
227,60,5000,strong,3,S60_G5000_CNstrong_R3,DCG_vs_DIG,509,63,241,1434,0.8898601398601399,0.6786666666666666,0.7700453857791225,0.8647085002225189,0.8182912491649966,0.6891135763337368,750,1497
228,60,5000,strong,4,S60_G5000_CNstrong_R4,DCG_vs_DSG,541,15,210,733,0.9730215827338129,0.7203728362183754,0.827850038255547,0.8498999332888593,0.8501596801412733,0.7248925858318499,751,748
229,60,5000,strong,4,S60_G5000_CNstrong_R4,DCG_vs_DIG,541,39,210,1458,0.9327586206896552,0.7203728362183754,0.8129226145755072,0.8892348754448398,0.8471603660049793,0.7484779005803076,751,1497
230,60,5000,strong,5,S60_G5000_CNstrong_R5,DCG_vs_DSG,502,12,248,737,0.9766536964980544,0.6693333333333333,0.7943037974683544,0.8265510340226818,0.8266559857587895,0.688164844002728,750,749
231,60,5000,strong,5,S60_G5000_CNstrong_R5,DCG_vs_DIG,502,56,248,1442,0.899641577060932,0.6693333333333333,0.7675840978593272,0.8647686832740213,0.8159750778816199,0.6897773219735575,750,1498
232,60,5000,strong,6,S60_G5000_CNstrong_R6,DCG_vs_DSG,519,25,230,723,0.9540441176470589,0.6929238985313751,0.802784222737819,0.8296593186372746,0.8297507193191634,0.6855853912330315,749,748
233,60,5000,strong,6,S60_G5000_CNstrong_R6,DCG_vs_DIG,519,48,230,1449,0.9153439153439153,0.6929238985313751,0.7887537993920972,0.8762243989314337,0.830429885137431,0.7172065490237677,749,1497
234,60,5000,strong,7,S60_G5000_CNstrong_R7,DCG_vs_DSG,529,13,221,735,0.9760147601476015,0.7053333333333334,0.8188854489164087,0.8437917222963952,0.8439768270944742,0.71583350683953,750,748
235,60,5000,strong,7,S60_G5000_CNstrong_R7,DCG_vs_DIG,529,47,221,1449,0.9184027777777778,0.7053333333333334,0.7978883861236803,0.8806767586821015,0.836958110516934,0.7278348743554642,750,1496
236,60,5000,strong,8,S60_G5000_CNstrong_R8,DCG_vs_DSG,499,14,250,734,0.9727095516569201,0.6662216288384513,0.7908082408874801,0.8236472945891784,0.8237525256491722,0.6821480418241674,749,748
237,60,5000,strong,8,S60_G5000_CNstrong_R8,DCG_vs_DIG,499,53,250,1443,0.9039855072463768,0.6662216288384513,0.7671022290545734,0.8650334075723831,0.8153969106759101,0.6907105959902405,749,1496
238,60,5000,strong,9,S60_G5000_CNstrong_R9,DCG_vs_DSG,517,19,233,729,0.9645522388059702,0.6893333333333334,0.8040435458786936,0.8317757009345794,0.8319661319073084,0.6925247090264739,750,748
239,60,5000,strong,9,S60_G5000_CNstrong_R9,DCG_vs_DIG,517,51,233,1446,0.9102112676056338,0.6893333333333334,0.7845220030349014,0.8736092567868269,0.8276325985303941,0.710982838426344,750,1497
240,60,5000,weak,1,S60_G5000_CNweak_R1,DCG_vs_DSG,364,16,386,732,0.9578947368421052,0.48533333333333334,0.6442477876106195,0.7316421895861148,0.7319714795008913,0.5331302418559254,750,748
241,60,5000,weak,1,S60_G5000_CNweak_R1,DCG_vs_DIG,364,51,386,1445,0.8771084337349397,0.48533333333333334,0.6248927038626609,0.8054318788958148,0.7256212121212122,0.5483251065702752,750,1496
242,60,5000,weak,10,S60_G5000_CNweak_R10,DCG_vs_DSG,346,17,403,731,0.953168044077135,0.46194926568758343,0.6223021582733813,0.7194388777555111,0.7196109964801555,0.5124080526520912,749,748
243,60,5000,weak,10,S60_G5000_CNweak_R10,DCG_vs_DIG,346,51,403,1445,0.871536523929471,0.46194926568758343,0.6038394415357766,0.7977728285077951,0.7139291782983371,0.5287623054765177,749,1496
244,60,5000,weak,11,S60_G5000_CNweak_R11,DCG_vs_DSG,367,18,384,731,0.9532467532467532,0.48868175765645805,0.6461267605633803,0.732,0.7323248574664134,0.5318862384862869,751,749
245,60,5000,weak,11,S60_G5000_CNweak_R11,DCG_vs_DIG,367,53,384,1446,0.8738095238095238,0.48868175765645805,0.6268146883005978,0.8057777777777778,0.7266624265266947,0.548630723151806,751,1499
246,60,5000,weak,12,S60_G5000_CNweak_R12,DCG_vs_DSG,367,19,383,729,0.9507772020725389,0.48933333333333334,0.6461267605633803,0.7316421895861148,0.7319661319073084,0.5303834462911289,750,748
247,60,5000,weak,12,S60_G5000_CNweak_R12,DCG_vs_DIG,367,42,383,1455,0.8973105134474327,0.48933333333333334,0.633304572907679,0.8108589230084557,0.7306386105544422,0.5637273854794204,750,1497
248,60,5000,weak,13,S60_G5000_CNweak_R13,DCG_vs_DSG,358,8,392,740,0.9781420765027322,0.47733333333333333,0.6415770609318996,0.732977303070761,0.733319073083779,0.5429976031753915,750,748
249,60,5000,weak,13,S60_G5000_CNweak_R13,DCG_vs_DIG,358,54,392,1442,0.8689320388349514,0.47733333333333333,0.6161790017211703,0.8014247551202137,0.7206185383244207,0.5376753832618809,750,1496
250,60,5000,weak,14,S60_G5000_CNweak_R14,DCG_vs_DSG,356,12,393,735,0.967391304347826,0.4753004005340454,0.6374216651745748,0.7292780748663101,0.7296180717529664,0.5331615376938283,749,747
251,60,5000,weak,14,S60_G5000_CNweak_R14,DCG_vs_DIG,356,59,393,1435,0.8578313253012049,0.4753004005340454,0.6116838487972509,0.7984841729826125,0.7179045510033011,0.5292981303323608,749,1494
252,60,5000,weak,15,S60_G5000_CNweak_R15,DCG_vs_DSG,358,22,391,726,0.9421052631578948,0.4779706275033378,0.6341895482728078,0.7241148964595858,0.7242794313987276,0.5153387087799098,749,748
253,60,5000,weak,15,S60_G5000_CNweak_R15,DCG_vs_DIG,358,67,391,1429,0.8423529411764706,0.4779706275033378,0.6098807495741057,0.7959910913140312,0.7165922656233267,0.5213741399353737,749,1496
254,60,5000,weak,16,S60_G5000_CNweak_R16,DCG_vs_DSG,365,17,385,731,0.9554973821989529,0.4866666666666667,0.6448763250883393,0.7316421895861148,0.731969696969697,0.5322049415638913,750,748
255,60,5000,weak,16,S60_G5000_CNweak_R16,DCG_vs_DIG,365,50,385,1446,0.8795180722891566,0.4866666666666667,0.6266094420600858,0.8063223508459484,0.7266221033868093,0.5507575631851213,750,1496
256,60,5000,weak,17,S60_G5000_CNweak_R17,DCG_vs_DSG,350,22,400,726,0.9408602150537635,0.4666666666666667,0.6238859180035651,0.7182910547396528,0.7186274509803922,0.5060290534324978,750,748
257,60,5000,weak,17,S60_G5000_CNweak_R17,DCG_vs_DIG,350,56,400,1440,0.8620689655172413,0.4666666666666667,0.6055363321799307,0.7969723953695459,0.7146167557932265,0.5260392155962229,750,1496
258,60,5000,weak,18,S60_G5000_CNweak_R18,DCG_vs_DSG,361,18,390,730,0.9525065963060686,0.4806924101198402,0.6389380530973451,0.7278185456971314,0.7283141194984228,0.5252969956366215,751,748
259,60,5000,weak,18,S60_G5000_CNweak_R18,DCG_vs_DIG,361,56,390,1441,0.8657074340527577,0.4806924101198402,0.6181506849315068,0.8016014234875445,0.7216421302436208,0.5378993014656427,751,1497
260,60,5000,weak,19,S60_G5000_CNweak_R19,DCG_vs_DSG,363,9,387,739,0.9758064516129032,0.484,0.6470588235294118,0.7356475300400535,0.7359839572192514,0.5462019429006774,750,748
261,60,5000,weak,19,S60_G5000_CNweak_R19,DCG_vs_DIG,363,54,387,1443,0.8705035971223022,0.484,0.622107969151671,0.8037383177570093,0.7239639278557114,0.5433204236769588,750,1497
262,60,5000,weak,2,S60_G5000_CNweak_R2,DCG_vs_DSG,354,13,396,735,0.9645776566757494,0.472,0.6338406445837064,0.7269692923898531,0.7273101604278075,0.5285254932322179,750,748
263,60,5000,weak,2,S60_G5000_CNweak_R2,DCG_vs_DIG,354,72,396,1425,0.8309859154929577,0.472,0.6020408163265306,0.7917222963951935,0.7119519038076152,0.5099752234857826,750,1497
264,60,5000,weak,20,S60_G5000_CNweak_R20,DCG_vs_DSG,343,17,408,731,0.9527777777777777,0.4567243675099867,0.6174617461746175,0.7164776517678453,0.716998547391357,0.5079775011127662,751,748
