,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
326,60,5000,strong,17,S60_G5000_CNstrong_R17,DIG_vs_rest,1293,318,203,3175,0.8026070763500931,0.8643048128342246,0.8323141293852591,0.895570254560032,0.8866327957672411,0.7577329663215807,1496,3493
327,60,5000,strong,18,S60_G5000_CNstrong_R18,DCG_vs_rest,520,98,231,4144,0.8414239482200647,0.6924101198402131,0.7596785975164354,0.9341077508511917,0.834653904804595,0.7265205897898027,751,4242
328,60,5000,strong,18,S60_G5000_CNstrong_R18,DSG_vs_rest,577,23,171,4222,0.9616666666666667,0.7713903743315508,0.8560830860534124,0.9611456038453835,0.8829861176722537,0.8407104528410777,748,4245
329,60,5000,strong,18,S60_G5000_CNstrong_R18,DIG_vs_rest,1328,310,169,3186,0.8107448107448108,0.8871075484301937,0.8472089314194577,0.9040656919687563,0.8992173897757375,0.7791711210227823,1497,3496
330,60,5000,strong,19,S60_G5000_CNstrong_R19,DCG_vs_rest,535,125,215,4116,0.8106060606060606,0.7133333333333334,0.7588652482269503,0.9318773792827089,0.8419295763577773,0.721382117257913,750,4241
331,60,5000,strong,19,S60_G5000_CNstrong_R19,DSG_vs_rest,558,26,190,4217,0.9554794520547946,0.7459893048128342,0.8378378378378378,0.9567220997796033,0.8699307825030469,0.8215988690852121,748,4243
332,60,5000,strong,19,S60_G5000_CNstrong_R19,DIG_vs_rest,1293,266,204,3228,0.8293778062860808,0.8637274549098196,0.8462041884816754,0.9058304948908035,0.8937984727325285,0.7787170370650102,1497,3494
333,60,5000,strong,2,S60_G5000_CNstrong_R2,DCG_vs_rest,527,99,223,4142,0.84185303514377,0.7026666666666667,0.7659883720930233,0.9354838709677419,0.8396615578086928,0.7329289395576677,750,4241
334,60,5000,strong,2,S60_G5000_CNstrong_R2,DSG_vs_rest,559,16,189,4227,0.9721739130434782,0.7473262032085561,0.8450491307634165,0.9589260669204568,0.8717776432022041,0.8312891761006497,748,4243
335,60,5000,strong,2,S60_G5000_CNstrong_R2,DIG_vs_rest,1302,244,195,3250,0.8421733505821475,0.8697394789579158,0.8557344725599737,0.9120416750150271,0.8999527389065479,0.7927051203590213,1497,3494
336,60,5000,strong,20,S60_G5000_CNstrong_R20,DCG_vs_rest,499,103,252,4139,0.8289036544850499,0.6644474034620506,0.7376201034737621,0.9289004606449028,0.8200832019667631,0.7027780925897702,751,4242
337,60,5000,strong,20,S60_G5000_CNstrong_R20,DSG_vs_rest,568,16,180,4229,0.9726027397260274,0.7593582887700535,0.8528528528528528,0.9607450430602844,0.8777945743025767,0.8390713365144127,748,4245
338,60,5000,strong,20,S60_G5000_CNstrong_R20,DIG_vs_rest,1329,288,168,3208,0.8218923933209648,0.8877755511022044,0.8535645472061657,0.9086721409973963,0.9026978442009878,0.7885871274309832,1497,3496
339,60,5000,strong,3,S60_G5000_CNstrong_R3,DCG_vs_rest,509,125,241,4116,0.8028391167192429,0.6786666666666666,0.7355491329479769,0.9266680024043278,0.8245962430244438,0.6966262631487452,750,4241
340,60,5000,strong,3,S60_G5000_CNstrong_R3,DSG_vs_rest,560,24,188,4219,0.958904109589041,0.7486631016042781,0.8408408408408409,0.9575235423762773,0.871503363199028,0.8250914968482254,748,4243
341,60,5000,strong,3,S60_G5000_CNstrong_R3,DIG_vs_rest,1308,310,189,3184,0.8084054388133498,0.87374749498998,0.8398073836276083,0.9000200360649169,0.892511984472666,0.7685247147754223,1497,3494
342,60,5000,strong,4,S60_G5000_CNstrong_R4,DCG_vs_rest,541,84,210,4157,0.8656,0.7203728362183754,0.7863372093023255,0.9411057692307693,0.850283093421614,0.7567835304918558,751,4241
343,60,5000,strong,4,S60_G5000_CNstrong_R4,DSG_vs_rest,567,15,181,4229,0.9742268041237113,0.7580213903743316,0.8526315789473684,0.9607371794871795,0.8772434944331601,0.8390917560854042,748,4244
344,60,5000,strong,4,S60_G5000_CNstrong_R4,DIG_vs_rest,1345,282,152,3213,0.8266748617086662,0.8984635938543755,0.8610755441741357,0.9130608974358975,0.9088884492877027,0.7994347409938575,1497,3495
345,60,5000,strong,5,S60_G5000_CNstrong_R5,DCG_vs_rest,502,97,248,4147,0.8380634390651085,0.6693333333333333,0.7442550037064493,0.9309171005206247,0.82323876845743,0.7108515381791571,750,4244
346,60,5000,strong,5,S60_G5000_CNstrong_R5,DSG_vs_rest,566,29,183,4216,0.9512605042016806,0.7556742323097463,0.8422619047619048,0.9575490588706448,0.8744213328804326,0.825343761432431,749,4245
347,60,5000,strong,5,S60_G5000_CNstrong_R5,DIG_vs_rest,1312,316,186,3180,0.8058968058968059,0.8758344459279038,0.8394113883557262,0.8994793752503003,0.8927227149547986,0.7678446801165106,1498,3496
348,60,5000,strong,6,S60_G5000_CNstrong_R6,DCG_vs_rest,519,119,230,4122,0.8134796238244514,0.6929238985313751,0.7483777937995674,0.930060120240481,0.8324322392916248,0.7111371928889372,749,4241
349,60,5000,strong,6,S60_G5000_CNstrong_R6,DSG_vs_rest,565,26,183,4216,0.9560067681895094,0.7553475935828877,0.8439133681852129,0.9581162324649298,0.8746092046179407,0.8277017045726539,748,4242
350,60,5000,strong,6,S60_G5000_CNstrong_R6,DIG_vs_rest,1345,279,152,3214,0.8282019704433498,0.8984635938543755,0.861903236142262,0.913627254509018,0.909294780036263,0.8006197998054467,1497,3493
351,60,5000,strong,7,S60_G5000_CNstrong_R7,DCG_vs_rest,529,94,221,4145,0.8491171749598716,0.7053333333333334,0.7705753823743627,0.9368610944076969,0.8415791460250059,0.7385804282818671,750,4239
352,60,5000,strong,7,S60_G5000_CNstrong_R7,DSG_vs_rest,564,29,184,4212,0.9510961214165261,0.7540106951871658,0.8411633109619687,0.9573060733613951,0.8735863426419205,0.8242324969575677,748,4241
353,60,5000,strong,7,S60_G5000_CNstrong_R7,DIG_vs_rest,1304,256,192,3237,0.8358974358974359,0.8716577540106952,0.8534031413612565,0.9102024453798356,0.8991841589979042,0.7890823733846933,1496,3493
354,60,5000,strong,8,S60_G5000_CNstrong_R8,DCG_vs_rest,499,104,250,4134,0.8275290215588723,0.6662216288384513,0.7381656804733728,0.9290154401443754,0.820840875768919,0.7031486463296467,749,4238
355,60,5000,strong,8,S60_G5000_CNstrong_R8,DSG_vs_rest,555,21,193,4218,0.9635416666666666,0.7419786096256684,0.8383685800604229,0.9570884299177862,0.8685123055205483,0.823350449362973,748,4239
356,60,5000,strong,8,S60_G5000_CNstrong_R8,DIG_vs_rest,1323,277,173,3214,0.826875,0.8843582887700535,0.8546511627906976,0.9097653900140364,0.9025056983810164,0.790269389802304,1496,3491
357,60,5000,strong,9,S60_G5000_CNstrong_R9,DCG_vs_rest,517,113,233,4128,0.8206349206349206,0.6893333333333334,0.7492753623188406,0.9306752153876978,0.8313443370274306,0.7130352461119656,750,4241
358,60,5000,strong,9,S60_G5000_CNstrong_R9,DSG_vs_rest,562,30,186,4213,0.9493243243243243,0.7513368983957219,0.8388059701492537,0.9567220997796033,0.8721332146939723,0.8216330697392571,748,4243
359,60,5000,strong,9,S60_G5000_CNstrong_R9,DIG_vs_rest,1300,310,197,3184,0.8074534161490683,0.8684034736138945,0.8368200836820083,0.8984171508715688,0.8898399737846233,0.7642812265871035,1497,3494
360,60,5000,weak,1,S60_G5000_CNweak_R1,DCG_vs_rest,364,93,386,4146,0.7964989059080962,0.48533333333333334,0.6031483015741508,0.9039887753056725,0.7316970983722576,0.5741295232526806,750,4239
361,60,5000,weak,1,S60_G5000_CNweak_R1,DSG_vs_rest,494,17,254,4224,0.9667318982387475,0.660427807486631,0.7847498014297061,0.9456804970936059,0.8282096594613065,0.7728830708499754,748,4241
362,60,5000,weak,1,S60_G5000_CNweak_R1,DIG_vs_rest,1305,367,191,3126,0.7805023923444976,0.8723262032085561,0.8238636363636364,0.8881539386650631,0.8836294628982947,0.744759697233457,1496,3493
363,60,5000,weak,10,S60_G5000_CNweak_R10,DCG_vs_rest,346,94,403,4145,0.7863636363636364,0.46194926568758343,0.5820016820857864,0.9003608660785886,0.7198871122021311,0.5539439483735181,749,4239
364,60,5000,weak,10,S60_G5000_CNweak_R10,DSG_vs_rest,525,27,223,4213,0.9510869565217391,0.7018716577540107,0.8076923076923077,0.9498797113071371,0.8477518666128544,0.7915309209003003,748,4240
365,60,5000,weak,10,S60_G5000_CNweak_R10,DIG_vs_rest,1306,391,190,3101,0.769593400117855,0.8729946524064172,0.8180394613216411,0.8835204490777867,0.8805122173830482,0.7360319269263383,1496,3492
366,60,5000,weak,11,S60_G5000_CNweak_R11,DCG_vs_rest,367,105,384,4141,0.777542372881356,0.48868175765645805,0.6001635322976288,0.9021412847708625,0.7319763004014744,0.5668958607323662,751,4246
367,60,5000,weak,11,S60_G5000_CNweak_R11,DSG_vs_rest,476,22,273,4226,0.9558232931726908,0.6355140186915887,0.7634322373696872,0.9409645787472484,0.8151675554851541,0.7511592053383388,749,4248
368,60,5000,weak,11,S60_G5000_CNweak_R11,DIG_vs_rest,1311,389,188,3109,0.7711764705882352,0.8745830553702468,0.819631134729603,0.8845307184310587,0.8816883258555065,0.7383557433510398,1499,3498
369,60,5000,weak,12,S60_G5000_CNweak_R12,DCG_vs_rest,367,104,383,4137,0.7791932059447984,0.48933333333333334,0.6011466011466011,0.9024243638549388,0.7324054075296708,0.5681477897213032,750,4241
370,60,5000,weak,12,S60_G5000_CNweak_R12,DSG_vs_rest,478,21,270,4222,0.9579158316633266,0.6390374331550802,0.7666399358460305,0.9416950510919655,0.817044052424818,0.7545130823871311,748,4243
371,60,5000,weak,12,S60_G5000_CNweak_R12,DIG_vs_rest,1328,406,169,3088,0.7658592848904268,0.8871075484301937,0.8220365212008666,0.8847926267281107,0.8854541749019886,0.7418936847521841,1497,3494
372,60,5000,weak,13,S60_G5000_CNweak_R13,DCG_vs_rest,358,90,392,4149,0.7991071428571429,0.47733333333333333,0.5976627712854758,0.9033874523952696,0.7280509554140128,0.5701767100345235,750,4239
373,60,5000,weak,13,S60_G5000_CNweak_R13,DSG_vs_rest,480,22,268,4219,0.9561752988047809,0.6417112299465241,0.768,0.9418721186610544,0.8182618870788975,0.7553872861955987,748,4241
374,60,5000,weak,13,S60_G5000_CNweak_R13,DIG_vs_rest,1322,412,174,3081,0.76239907727797,0.8836898395721925,0.8185758513931889,0.8825415915013028,0.882869826742867,0.7367941754355437,1496,3493
375,60,5000,weak,14,S60_G5000_CNweak_R14,DCG_vs_rest,356,111,393,4123,0.7623126338329764,0.4753004005340454,0.5855263157894737,0.8988561107766406,0.7245420283255961,0.5506917443345427,749,4234
376,60,5000,weak,14,S60_G5000_CNweak_R14,DSG_vs_rest,508,23,239,4213,0.9566854990583804,0.6800535475234271,0.7949921752738655,0.9474212321894441,0.8373119484548203,0.7805040468827105,747,4236
377,60,5000,weak,14,S60_G5000_CNweak_R14,DIG_vs_rest,1317,393,177,3096,0.7701754385964912,0.8815261044176707,0.8220973782771536,0.8856110776640578,0.8844431897840717,0.7420221905661333,1494,3489
378,60,5000,weak,15,S60_G5000_CNweak_R15,DCG_vs_rest,358,129,391,4110,0.7351129363449692,0.4779706275033378,0.5792880258899676,0.8957497995188453,0.7237694609561983,0.538622438081742,749,4239
379,60,5000,weak,15,S60_G5000_CNweak_R15,DSG_vs_rest,497,22,251,4218,0.9576107899807321,0.6644385026737968,0.7845303867403315,0.9452686447473937,0.829624911714257,0.7708944040431794,748,4240
380,60,5000,weak,15,S60_G5000_CNweak_R15,DIG_vs_rest,1308,398,188,3094,0.7667057444314185,0.8743315508021391,0.8169893816364772,0.8825180433039295,0.8801783756301647,0.7344487887563014,1496,3492
381,60,5000,weak,16,S60_G5000_CNweak_R16,DCG_vs_rest,365,101,385,4138,0.7832618025751072,0.4866666666666667,0.600328947368421,0.9025856885147324,0.7314201462609107,0.568443424542435,750,4239
382,60,5000,weak,16,S60_G5000_CNweak_R16,DSG_vs_rest,486,27,262,4214,0.9473684210526315,0.6497326203208557,0.7708168120539255,0.9420725596311886,0.8216830986537078,0.756204840292911,748,4241
383,60,5000,weak,16,S60_G5000_CNweak_R16,DIG_vs_rest,1316,401,180,3092,0.7664531158998252,0.8796791443850267,0.8191721132897604,0.8835437963519743,0.8824390568761664,0.7376757869989299,1496,3493
384,60,5000,weak,17,S60_G5000_CNweak_R17,DCG_vs_rest,350,110,400,4129,0.7608695652173914,0.4666666666666667,0.5785123966942148,0.8977751052315093,0.7203585751356453,0.5444302088933433,750,4239
385,60,5000,weak,17,S60_G5000_CNweak_R17,DSG_vs_rest,460,16,288,4225,0.9663865546218487,0.6149732620320856,0.7516339869281046,0.9390659450791742,0.8056002834565049,0.7427326924520536,748,4241
386,60,5000,weak,17,S60_G5000_CNweak_R17,DIG_vs_rest,1287,397,209,3096,0.7642517814726841,0.8602941176470589,0.809433962264151,0.8785327720986169,0.8733191172260487,0.7234666898517084,1496,3493
387,60,5000,weak,18,S60_G5000_CNweak_R18,DCG_vs_rest,361,103,390,4139,0.7780172413793104,0.4806924101198402,0.594238683127572,0.9012617664730623,0.728205705295658,0.5619551343132756,751,4242
388,60,5000,weak,18,S60_G5000_CNweak_R18,DSG_vs_rest,502,28,246,4217,0.9471698113207547,0.6711229946524064,0.7856025039123631,0.945123172441418,0.8322634996819158,0.7699293914264699,748,4245
389,60,5000,weak,18,S60_G5000_CNweak_R18,DIG_vs_rest,1301,385,196,3111,0.7716488730723606,0.8690714762859052,0.8174677976751492,0.8836370919287002,0.8794728090811678,0.7352946184525692,1497,3496
390,60,5000,weak,19,S60_G5000_CNweak_R19,DCG_vs_rest,363,93,387,4148,0.7960526315789473,0.484,0.6019900497512438,0.9038268883991184,0.7310356048101863,0.5730633187592664,750,4241
391,60,5000,weak,19,S60_G5000_CNweak_R19,DSG_vs_rest,516,9,232,4234,0.9828571428571429,0.6898395721925134,0.8106834249803614,0.9517130835503907,0.84385921574509,0.8001270773195652,748,4243
392,60,5000,weak,19,S60_G5000_CNweak_R19,DIG_vs_rest,1302,375,195,3119,0.776386404293381,0.8697394789579158,0.8204158790170132,0.8857944299739531,0.8812063164680821,0.7396387414844733,1497,3494
393,60,5000,weak,2,S60_G5000_CNweak_R2,DCG_vs_rest,354,130,396,4111,0.731404958677686,0.472,0.5737439222042139,0.8946102985373673,0.7206734260787551,0.5329400292917239,750,4241
394,60,5000,weak,2,S60_G5000_CNweak_R2,DSG_vs_rest,489,20,259,4223,0.9607072691552063,0.6537433155080213,0.7780429594272077,0.9440993788819876,0.8245148347514183,0.7655208926287715,748,4243
395,60,5000,weak,2,S60_G5000_CNweak_R2,DIG_vs_rest,1274,373,223,3121,0.7735276259866424,0.8510354041416166,0.8104325699745547,0.880585053095572,0.8721404839826572,0.7253194612598247,1497,3494
396,60,5000,weak,20,S60_G5000_CNweak_R20,DCG_vs_rest,343,103,408,4139,0.7690582959641256,0.4567243675099867,0.5730994152046783,0.8976567194071701,0.7162216839907313,0.5420066752032286,751,4242
397,60,5000,weak,20,S60_G5000_CNweak_R20,DSG_vs_rest,484,22,264,4223,0.9565217391304348,0.6470588235294118,0.7719298245614035,0.9427198077308232,0.8209381279013371,0.7590802005362338,748,4245
398,60,5000,weak,20,S60_G5000_CNweak_R20,DIG_vs_rest,1311,406,186,3090,0.7635410599883518,0.875751503006012,0.8158058494088364,0.8814340076106549,0.879809389946942,0.732715217258418,1497,3496
399,60,5000,weak,3,S60_G5000_CNweak_R3,DCG_vs_rest,370,110,380,4131,0.7708333333333334,0.49333333333333335,0.6016260162601627,0.9018232819074333,0.733698027194844,0.5664906909714954,750,4241
400,60,5000,weak,3,S60_G5000_CNweak_R3,DSG_vs_rest,495,20,253,4223,0.9611650485436893,0.6617647058823529,0.7838479809976246,0.9453015427769986,0.8285255299385839,0.7709705369137232,748,4243
401,60,5000,weak,3,S60_G5000_CNweak_R3,DIG_vs_rest,1309,397,188,3097,0.7672919109026963,0.8744154976619907,0.8173587261941929,0.8827890202364256,0.8803960716701482,0.7349895580738878,1497,3494
402,60,5000,weak,4,S60_G5000_CNweak_R4,DCG_vs_rest,374,97,377,4144,0.7940552016985138,0.4980026631158455,0.6121112929623568,0.9050480769230769,0.7375653494782245,0.5810847653655131,751,4241
403,60,5000,weak,4,S60_G5000_CNweak_R4,DSG_vs_rest,488,15,260,4229,0.9701789264413518,0.6524064171122995,0.78017585931255,0.9449118589743589,0.824436007802144,0.7693761788934629,748,4244
404,60,5000,weak,4,S60_G5000_CNweak_R4,DIG_vs_rest,1320,376,177,3119,0.7783018867924528,0.8817635270541082,0.8268086439085499,0.8892227564102564,0.8870906333410742,0.7489806934152635,1497,3495
405,60,5000,weak,5,S60_G5000_CNweak_R5,DCG_vs_rest,348,91,402,4153,0.7927107061503417,0.464,0.5853658536585366,0.9012815378454145,0.7212789820923657,0.5583570822862899,750,4244
406,60,5000,weak,5,S60_G5000_CNweak_R5,DSG_vs_rest,493,32,256,4213,0.939047619047619,0.6582109479305741,0.7739403453689168,0.9423307969563476,0.8253363338003871,0.7574561412582773,749,4245
407,60,5000,weak,5,S60_G5000_CNweak_R5,DIG_vs_rest,1297,408,201,3088,0.7607038123167156,0.8658210947930574,0.80986575085857,0.8780536643972767,0.8745581446505333,0.723930261139057,1498,3496
408,60,5000,weak,6,S60_G5000_CNweak_R6,DCG_vs_rest,343,114,406,4127,0.75054704595186,0.45794392523364486,0.5688225538971807,0.8957915831663327,0.7155317362551152,0.5337837011323833,749,4241
409,60,5000,weak,6,S60_G5000_CNweak_R6,DSG_vs_rest,514,14,234,4228,0.9734848484848485,0.6871657754010695,0.8056426332288401,0.9503006012024048,0.841932722684033,0.7936427382586969,748,4242
410,60,5000,weak,6,S60_G5000_CNweak_R6,DIG_vs_rest,1321,448,176,3045,0.7467495760316563,0.8824315297261189,0.8089406001224739,0.8749498997995993,0.8770875083500334,0.7224753859954571,1497,3493
411,60,5000,weak,7,S60_G5000_CNweak_R7,DCG_vs_rest,361,95,389,4144,0.7916666666666666,0.48133333333333334,0.5986733001658375,0.902986570455001,0.7294611936777542,0.569149427422303,750,4239
412,60,5000,weak,7,S60_G5000_CNweak_R7,DSG_vs_rest,472,15,276,4226,0.9691991786447639,0.6310160427807486,0.7643724696356275,0.94167167769092,0.8137395705533076,0.7547741237442896,748,4241
413,60,5000,weak,7,S60_G5000_CNweak_R7,DIG_vs_rest,1304,401,192,3092,0.7648093841642228,0.8716577540106952,0.8147453920649796,0.8811385047103628,0.8784283616890005,0.7311643314160777,1496,3493
414,60,5000,weak,8,S60_G5000_CNweak_R8,DCG_vs_rest,371,89,378,4149,0.8065217391304348,0.4953271028037383,0.6137303556658396,0.9063565269701224,0.7371633154415105,0.585618422758853,749,4238
415,60,5000,weak,8,S60_G5000_CNweak_R8,DSG_vs_rest,509,17,239,4222,0.967680608365019,0.68048128342246,0.7990580847723705,0.948666532985763,0.8382354518079509,0.7863622288627228,748,4239
416,60,5000,weak,8,S60_G5000_CNweak_R8,DIG_vs_rest,1322,373,174,3118,0.7799410029498525,0.8836898395721925,0.8285803823252899,0.8903148185281733,0.888421831845678,0.7515529509875427,1496,3491
417,60,5000,weak,9,S60_G5000_CNweak_R9,DCG_vs_rest,349,137,401,4104,0.7181069958847737,0.4653333333333333,0.5647249190938511,0.8922059707473452,0.7165148156881239,0.5219355169117553,750,4241
418,60,5000,weak,9,S60_G5000_CNweak_R9,DSG_vs_rest,490,21,258,4222,0.958904109589041,0.6550802139037433,0.778395552025417,0.9440993788819876,0.8250654427991495,0.7654884745367299,748,4243
419,60,5000,weak,9,S60_G5000_CNweak_R9,DIG_vs_rest,1317,429,180,3065,0.7542955326460481,0.8797595190380761,0.8122109158186864,0.8779803646563815,0.8784888035945961,0.7273206408018261,1497,3494
