,padjScreen,p_naive,p_aware
AC007319.1,1.5576110412401465e-13,4.4493566226290595e-11,1.0850897883599852e-14
AC007342.7,0.001925615843030179,0.0008437356410978986,0.0014543963045557905
AC007344.1,8.915146083568362e-06,4.335823730728188e-06,3.998667114684513e-06
AC007383.1,0.01842253842358955,0.334331219686849,0.008412881653020645
AC007391.3,0.019764857067302098,0.01815627105243089,0.010634928983205394
AC007405.1,4.547550783749967e-09,6.230087137036682e-10,2.8178863372167172e-05
AC007405.3,5.991973053192214e-12,5.278687975499298e-13,3.9250899404449095e-07
AC007406.4,0.12983140600912726,,
AC007423.1,0.13000665192474412,,
AC007448.5,0.2874850478156506,,
AC007485.1,0.004528853320402944,0.08775524180221918,0.0018286299916214918
AC007485.2,8.227238032472686e-07,1.6697370525329394e-07,0.2135139114505142
AC007535.1,6.360553895056043e-13,4.8075705356142734e-14,5.586641944215061e-13
AC007541.1,0.006880942856690584,0.002875569267707606,0.11599898251430699
AC007566.1,0.003188239460061503,0.9147530218467547,0.0012503294630238039
AC007637.1,0.39944857675367923,,
AC007638.2,0.43410733165751597,,
AC007663.1,0.0455471582576314,0.0225668407644477,0.15779636854994225
AC007666.1,0.1951625497965192,,
AC007686.3,0.9856968289704309,,
AC007906.2,1.8189534627176285e-15,1.8811529552687512e-16,1.325901624854332e-16
AC007920.2,1.7554934417123504e-09,7.011158778132851e-07,2.246333177309536e-10
AC007953.1,0.0014777614378571019,0.013305872808867055,0.0005460531489271467
AC007996.1,2.305789519340627e-11,2.2124148727175024e-12,5.5097917090090224e-08
AC008014.1,0.0007623520255470436,0.013278878622985294,0.000266835244811777
AC008035.1,0.48761813263656273,,
AC008038.1,0.42448921076134033,,
AC008105.2,0.07963163297914425,,
AC008105.3,0.16550661950035547,,
AC008124.1,0.06851987275369685,,
AC008280.2,0.00028094777389030723,0.033416274511437055,9.087334255727295e-05
AC008393.1,0.003705515469472644,0.0014720560941049161,0.461159964042748
AC008438.1,0.06400434030756343,,
AC008507.1,0.2910229124507096,,
AC008537.2,0.6705811650550401,,
AC008537.3,0.023119270214349417,0.021500483296120185,0.015284963850541539
AC008549.1,9.390201791127634e-06,1.5653209350438895e-05,2.2946436238404743e-06
AC008555.6,0.003755493953172319,0.0014945361999228962,0.2179924574448704
AC008556.1,1.5345479504432375e-45,4.695867656138165e-40,3.149530053009486e-48
AC008592.3,0.0983006739469408,,
AC008592.4,0.0012052083187853964,0.015900316747194835,0.0004379202629751484
AC008608.2,0.35728073706362623,,
AC008663.2,0.01951508561838571,0.6600670035293527,0.008949549250079868
AC008703.1,0.0033516987925548258,0.05468755506655165,0.0013195924950952947
AC008708.1,0.12513367596068173,,
AC008736.1,1.1587541782984957e-06,2.4023677641082733e-07,0.0010960203402152662
AC008760.2,0.8404307928038766,,
AC008764.6,0.24905953955954938,,
AC008771.1,0.009104931309521593,0.0038987764357830655,0.9631218721618315
AC008780.1,1.3960763214786768e-10,3.229861557792716e-09,1.5048486082879168e-11
AC008875.3,0.0038336594754622977,0.0015276533811283295,0.3257562120132171
AC008895.1,0.005026580890940147,0.09779994908592685,0.0020474547992777995
AC008915.2,0.02429815563015124,0.011354995368684506,0.2066069591095378
AC008937.3,0.0001387713867316668,0.042150114318875706,4.230621215327575e-05
AC008946.1,0.0017172128331370208,0.0006423281504436196,0.008599008724336839
AC008966.1,0.0493783996402098,0.024661914629271187,0.7962981507147793
AC008969.1,0.011752569563819983,0.005151258486194384,0.15593755061550293
AC008972.2,0.0001103734758211404,0.005713623820133268,3.299964790594959e-05
AC009053.1,0.6827246995337365,,
AC009061.2,1.3057704841237244e-05,3.2716415508436227e-06,8.816240531065378e-06
AC009065.8,0.019566316414048417,0.008974588058401352,0.047354270201214306
AC009093.5,0.0004552744469082213,0.00037066061971245467,0.00015299205245408102
AC009113.1,0.8951321463284208,,
