,padjScreen,p_naive,p_aware
MCMDC2,8.196577378080887e-16,5.373626968513468e-16,5.425980911728531e-06
MCOLN1,0.00011890965445027438,7.795645627397457e-05,0.0194953180887352
MCOLN2,0.9096475818498297,,
MCOLN3,0.002221661303377026,0.003357703238218521,0.0014565078256510975
MCPH1,0.00024338273490952483,0.00015956026127171154,0.11051734847909217
MCPH1-AS1,0.21558291022102252,,
MCRIP1,0.0004708660180037599,0.00030869693729335313,0.2652039116200954
MCRIP2,0.6882369354017508,,
MCRS1,5.5398005034349e-23,3.6318599840281405e-23,9.20966867776985e-10
MCTP1,2.886055888426098e-08,1.8920809307743875e-08,1.3233907256554996e-06
MCTP2,0.7530982735087122,,
MCTS1,3.369727208517735e-11,7.928144022583953e-07,2.20917294731428e-11
MCU,0.0002649728280837879,0.0001737145968660035,0.056190542694162786
MCUB,0.14842077908427775,,
MCUR1,0.00052540001355088,0.000344449097695871,0.3690039720466012
MDC1,2.1701313528110398e-07,1.4227250991208707e-07,0.433833450284745
MDFI,1.4444979996044804e-09,9.470042248848751e-10,7.64371459999757e-05
MDFIC,0.0022963792930731776,0.09869439091900557,0.001505492491560316
MDGA1,1.0486119804676486e-06,6.874637251416511e-07,0.0001788074539743941
MDH1,0.04504640873845644,0.029532155394392898,0.7268862053854075
MDH2,0.0015016919474538806,0.00098450023406319,0.7892080068285701
MDK,6.861727856182975e-38,4.4985076279750903e-38,1.7376654720230262e-31
MDM1,0.0901324491289465,,
MDM2,0.0009720751963035137,0.2333542929976412,0.0006372866684877938
MDM4,2.06118371739446e-07,1.3512996827762528e-07,0.041235738587496636
MDN1,1.3301166026616498e-09,8.720164670736813e-10,7.1852278938843015e-09
ME1,2.9154773083865296e-06,3.822738874479593e-06,3.2343267420596124e-06
ME2,0.07502935397788141,,
ME3,6.476077370705457e-23,1.3337188613281493e-08,4.245677482709321e-23
MEA1,2.281461767449412e-16,1.4957126512321174e-16,0.00561121598513055
MEAF6,0.03329964337331378,0.4937426450662994,0.021831046474500057
MEAK7,0.1264860030509627,,
MECOM,1.0307982184361498e-09,6.757851295952798e-10,4.017495291797211e-06
MECP2,1.7750945450747322e-06,0.0006347056496726326,1.163741337278521e-06
MECR,0.011339496583710838,0.007434105949459331,0.032428844451889906
MED1,0.11719582455364928,,
MED10,0.0003629045777392446,0.00023791806457553247,0.279654879641368
MED11,0.33204640139494357,,
MED12,7.422863310881934e-16,1.8372438645796045e-10,4.8663846665574295e-16
MED13,0.004620171090098295,1.0,0.003028956456299736
MED13L,0.012087270643643363,0.4209061593709526,0.007924342138231705
MED14,0.017340929797543862,1.0,0.011368609569693117
MED14OS,0.0069177911660063904,0.0045352623976447895,0.08988005351038823
MED15,2.589063820043242e-06,1.6973747120098946e-06,0.09349846405218447
MED16,0.21212328287966203,,
MED17,0.1932491608646576,,
MED18,0.9782566983898837,,
MED19,6.653669343977635e-07,4.362105715244392e-07,0.027216111067443205
MED20,1.2328212470153209e-13,8.082302154596405e-14,0.13665091086589018
MED21,0.1239722159588892,,
MED22,1.3229245103983694e-15,8.673013745218375e-16,1.5733847273612723e-12
MED23,0.6385914079601663,,
MED24,1.3181698200260447e-18,8.641842280309157e-19,5.626966985076834e-06
MED25,4.553604557787998e-14,2.985315836962743e-14,0.0002286953159449342
MED26,0.011534512895703402,1.0,0.007561957473953649
MED27,9.085860086366034e-05,5.956635378420362e-05,0.0023953721434461445
MED28,6.984769897891985e-05,0.5694345836374195,4.579173252551101e-05
MED29,0.005559222381806016,0.003644592851001775,0.11617159090433445
MED30,3.9301441862591826e-15,0.7450969917683089,2.576578956712479e-15
MED31,0.16035047852273748,,
MED4,0.002027130342536473,0.0019547146490445817,0.0026579489889221024
MED6,0.6248801174069996,,
MED7,8.154737530717617e-06,5.3461970155246755e-06,1.0
MED8,0.01644449004295689,0.010780909043156513,1.0
MED9,0.8178359885003107,,
MEDAG,0.6263353755716139,,
MEF2A,0.0005457257310718046,0.06905063179092481,0.00035777451619517156
MEF2C,0.017275600143511833,0.01132577984033694,0.4269660621990801
MEF2D,6.771626846755862e-10,4.4394379465928856e-10,0.06605252336946163
MEFV,1.123058812455984e-11,2.7171420527055867e-11,7.362706216839463e-12
MEG3,3.8571837163610775e-09,0.2313219087434608,2.528746510241795e-09
MEGF10,6.58256358162833e-08,1.2982021996601285e-06,4.315489203918735e-08
MEGF6,0.26001583725894717,,
