,padjScreen,p_naive,p_aware
MICOS10,3.724631543238946e-08,7.102347969093808e-05,1.1866246616382526e-08
MICOS10P3,0.04030688276542495,0.024608526577611,0.040048453944513424
MICOS13,0.13108948889803013,,
MICU1,6.367736049610828e-06,2.368911746090311e-06,0.28014318170428215
MICU2,8.262004724633578e-05,3.341964485657573e-05,0.11197373483248672
MICU3,4.275379196015585e-64,8.39351283512006e-66,2.582884193925572e-52
MID1,3.606202132720219e-24,2.751896444227305e-22,4.37063812158959e-25
MID1IP1,0.5277690220710469,,
MID2,7.748772382991718e-07,0.0018538629839810353,2.701479318116074e-07
MIDEAS,0.0011219255111591892,0.9482368265745024,0.0004931844027558374
MIDN,0.0014571742434053552,0.0006461322073827473,0.13157360610918498
MIEF1,4.233787743347631e-06,0.030021764935465607,1.5564220200631585e-06
MIEF2,0.7617265886555595,,
MIEN1,1.4477035609007247e-36,9.292789010453708e-38,1.5344801210339835e-06
MIER1,0.002370121578120183,0.6393972580641678,0.00106737930513653
MIER2,0.004479174413055546,1.0,0.002065050788046881
MIER3,2.568473703667618e-06,9.289015360207465e-07,0.3105464035888168
MIF-AS1,6.342582086165181e-05,0.0024501076567533197,2.5427071126743715e-05
MIF4GD,3.5187087166761114e-09,1.0452068909152476e-09,0.29949679300838555
MIGA1,0.019783786291356024,1.0,0.009585598442409752
MIGA2,6.946403126089941e-08,0.028668393571006468,2.251366540021496e-08
MIIP,0.0007058925818162732,0.00030535467623448977,0.05837433521205166
MILR1,0.07695837196125258,,
MINAR1,4.768982982401678e-24,5.8225679404919095e-25,6.61283198005016e-13
MINCR,1.0718749071631503e-11,0.026264254404354797,2.700197796698026e-12
MINDY1,2.3232897779520317e-14,4.932949270085029e-15,0.005384651643475754
MINDY2,1.9489360033011405e-06,0.01082806681677462,6.997571415431133e-07
MINDY3,1.3104070593800017e-11,0.11030538114342586,3.3212827034335586e-12
MINDY4,1.2427334737912774e-07,0.000778970510192223,4.0981792239588096e-08
MINK1,1.4061247765131047e-07,4.655167562800095e-08,4.564570015880903e-05
MINPP1,3.01698091868579e-18,5.080283972419213e-19,3.056917759875281e-07
MIOS,5.2762482637117286e-08,1.6977351520511794e-08,0.05406925877088911
MIPEP,1.4403147357518446e-11,3.6573399527615185e-12,1.0773249724932167e-06
MIPEPP3,1.8216833774409356e-09,2.258945377199347e-05,5.30298187955843e-10
MIPOL1,1.3403880254202778e-21,1.8743447860437137e-22,5.140883233137308e-10
MIR1-1HG,0.9492296772691081,,
MIR100HG,2.48875861767198e-47,9.827627841652028e-49,9.050411420817025e-48
MIR1244-2,0.00028137785432453063,0.00011826400721150067,0.047257615215159886
MIR1244-3,0.0017355282069414788,0.0007733969136897266,0.7001390720306383
MIR1244-4,0.0008746086581624978,0.00038122852545154605,0.16919343360645503
MIR133A1HG,1.3857420919488696e-06,0.34026428016411575,4.914494382257037e-07
MIR145,1.748194378417453e-88,3.1586501465297034e-87,1.259881634545381e-90
MIR155HG,1.041336801189566e-09,2.9814217908809615e-10,6.118853330798219e-05
MIR17HG,8.919955626119519e-11,1.2449176352608583e-07,2.380502074276778e-11
MIR181A2HG,0.0004280060025916765,0.39799540040618187,0.00018220036839948852
MIR186,1.3296191417839505e-08,5.114760924150493e-07,4.099218457497935e-09
MIR1915HG,0.3453606014987271,,
MIR193BHG,1.4979352742716016e-27,1.3676135981478966e-11,1.4990520252216055e-28
MIR200CHG,1.9561701814874637e-09,5.711005788298887e-10,0.0006547972421747863
MIR205,5.671387247959886e-23,3.137508072776225e-11,7.330239830178769e-24
MIR2052HG,0.0006235023208767575,0.0002714585259150152,0.0005372284410894368
MIR205HG,2.0467708285139086e-26,6.543916615683655e-12,2.186138424690054e-27
